data_coleta,observado,previsao,lags,tecnica
2007-11-30,4.97,1.1,1,MLP
2008-03-31,3.83,1.1,1,MLP
2008-04-30,2.08,1.1,1,MLP
2008-07-31,3.26,1.1,1,MLP
2008-08-31,4.28,1.1,1,MLP
2008-11-30,5.28,1.1,1,MLP
2009-07-31,3.43,1.1,1,MLP
2009-08-31,4.38,1.1,1,MLP
2009-11-30,5.66,1.1,1,MLP
2010-03-31,4.88,1.1,1,MLP
2010-05-31,3.83,1.1,1,MLP
2010-07-31,3.4,1.1,1,MLP
2010-09-30,3.53,1.1,1,MLP
2010-11-30,4.16,1.1,1,MLP
2011-03-31,3.69,1.1,1,MLP
2011-05-31,4.09,1.1,1,MLP
2011-07-31,1.1,1.1,1,MLP
2011-08-31,2.83,1.1,1,MLP
2011-11-30,4.26,1.1,1,MLP
2001-09-30,3.71,4.21,1,LSTM
2001-11-30,1.95,4.72,1,LSTM
2002-03-31,5.48,3.93,1,LSTM
2002-05-31,3.61,5.53,1,LSTM
2002-07-31,2.08,4.67,1,LSTM
2002-09-30,3.99,3.99,1,LSTM
2003-01-31,4.79,4.85,1,LSTM
2003-04-30,2.83,5.21,1,LSTM
2003-05-31,3.71,4.32,1,LSTM
2003-09-30,3.53,4.72,1,LSTM
2003-10-31,2.64,4.64,1,LSTM
2004-03-31,4.61,4.24,1,LSTM
2004-05-31,3.09,5.13,1,LSTM
2004-07-31,3.66,4.44,1,LSTM
2004-09-30,3.58,4.7,1,LSTM
2004-10-31,4.16,4.66,1,LSTM
2005-01-31,4.85,4.92,1,LSTM
2005-03-31,5.19,5.24,1,LSTM
2005-07-31,2.64,5.4,1,LSTM
2005-09-30,3.37,4.24,1,LSTM
2005-12-31,4.33,4.56,1,LSTM
2006-07-31,3.07,5.0,1,LSTM
2006-08-31,5.0,4.43,1,LSTM
2006-10-31,4.52,5.31,1,LSTM
2006-12-31,1.1,5.09,1,LSTM
2007-08-31,4.72,3.56,1,LSTM
2007-09-30,4.9,5.18,1,LSTM
2007-11-30,4.97,5.26,1,LSTM
2008-03-31,3.83,5.3,1,LSTM
2008-04-30,2.08,4.77,1,LSTM
2008-07-31,3.26,3.99,1,LSTM
2008-08-31,4.28,4.52,1,LSTM
2008-11-30,5.28,4.98,1,LSTM
2009-07-31,3.43,5.44,1,LSTM
2009-08-31,4.38,4.59,1,LSTM
2009-11-30,5.66,5.03,1,LSTM
2010-03-31,4.88,5.62,1,LSTM
2010-05-31,3.83,5.26,1,LSTM
2010-07-31,3.4,4.77,1,LSTM
2010-09-30,3.53,4.58,1,LSTM
2010-11-30,4.16,4.64,1,LSTM
2011-03-31,3.69,4.92,1,LSTM
2011-05-31,4.09,4.71,1,LSTM
2011-07-31,1.1,4.89,1,LSTM
2011-08-31,2.83,3.56,1,LSTM
2011-11-30,4.26,4.32,1,LSTM
2001-09-30,3.71,-3.78,2,Regressão Linear
2001-11-30,1.95,2.34,2,Regressão Linear
2002-03-31,5.48,2.68,2,Regressão Linear
2002-05-31,3.61,2.13,2,Regressão Linear
2002-07-31,2.08,3.11,2,Regressão Linear
2002-09-30,3.99,2.65,2,Regressão Linear
2003-01-31,4.79,2.2,2,Regressão Linear
2003-04-30,2.83,2.69,2,Regressão Linear
2003-05-31,3.71,2.94,2,Regressão Linear
2003-09-30,3.53,2.41,2,Regressão Linear
2003-10-31,2.64,2.64,2,Regressão Linear
2004-03-31,4.61,2.62,2,Regressão Linear
2004-05-31,3.09,2.34,2,Regressão Linear
2004-07-31,3.66,2.89,2,Regressão Linear
2004-09-30,3.58,2.48,2,Regressão Linear
2004-10-31,4.16,2.63,2,Regressão Linear
2005-01-31,4.85,2.6,2,Regressão Linear
2005-03-31,5.19,2.73,2,Regressão Linear
2005-07-31,2.64,2.91,2,Regressão Linear
2005-09-30,3.37,3.06,2,Regressão Linear
2005-12-31,4.33,2.37,2,Regressão Linear
2006-07-31,3.07,2.53,2,Regressão Linear
2006-08-31,5.0,2.82,2,Regressão Linear
2006-10-31,4.52,2.44,2,Regressão Linear
2006-12-31,1.1,2.96,2,Regressão Linear
2007-08-31,4.72,2.92,2,Regressão Linear
2007-09-30,4.9,1.93,2,Regressão Linear
2007-11-30,4.97,2.88,2,Regressão Linear
2008-03-31,3.83,2.92,2,Regressão Linear
2008-04-30,2.08,2.97,2,Regressão Linear
2008-07-31,3.26,2.71,2,Regressão Linear
2008-08-31,4.28,2.22,2,Regressão Linear
2008-11-30,5.28,2.51,2,Regressão Linear
2009-07-31,3.43,2.75,2,Regressão Linear
2009-08-31,4.38,3.06,2,Regressão Linear
2009-11-30,5.66,2.55,2,Regressão Linear
2010-03-31,4.88,2.77,2,Regressão Linear
2010-05-31,3.83,3.13,2,Regressão Linear
2010-07-31,3.4,2.95,2,Regressão Linear
2010-09-30,3.53,2.68,2,Regressão Linear
2010-11-30,4.16,2.56,2,Regressão Linear
2011-03-31,3.69,2.58,2,Regressão Linear
2011-05-31,4.09,2.76,2,Regressão Linear
2011-07-31,1.1,2.62,2,Regressão Linear
2011-08-31,2.83,2.8,2,Regressão Linear
2011-11-30,4.26,1.97,2,Regressão Linear
2001-09-30,3.71,1.44,2,Random Forest
2001-11-30,1.95,3.39,2,Random Forest
2002-03-31,5.48,1.53,2,Random Forest
2002-05-31,3.61,2.89,2,Random Forest
2002-07-31,2.08,1.69,2,Random Forest
2002-09-30,3.99,2.91,2,Random Forest
2003-01-31,4.79,4.27,2,Random Forest
2003-04-30,2.83,2.83,2,Random Forest
2003-05-31,3.71,2.67,2,Random Forest
2003-09-30,3.53,3.35,2,Random Forest
2003-10-31,2.64,1.9,2,Random Forest
2004-03-31,4.61,3.0,2,Random Forest
2004-05-31,3.09,3.54,2,Random Forest
2004-07-31,3.66,2.31,2,Random Forest
2004-09-30,3.58,3.34,2,Random Forest
2004-10-31,4.16,2.65,2,Random Forest
2005-01-31,4.85,3.48,2,Random Forest
2005-03-31,5.19,2.86,2,Random Forest
2005-07-31,2.64,2.97,2,Random Forest
2005-09-30,3.37,3.38,2,Random Forest
2005-12-31,4.33,2.01,2,Random Forest
2006-07-31,3.07,0.55,2,Random Forest
2006-08-31,5.0,2.13,2,Random Forest
2006-10-31,4.52,3.33,2,Random Forest
2006-12-31,1.1,3.53,2,Random Forest
2007-08-31,4.72,3.29,2,Random Forest
2007-09-30,4.9,2.76,2,Random Forest
2007-11-30,4.97,3.15,2,Random Forest
2008-03-31,3.83,2.9,2,Random Forest
2008-04-30,2.08,4.02,2,Random Forest
2008-07-31,3.26,1.9,2,Random Forest
2008-08-31,4.28,2.1,2,Random Forest
2008-11-30,5.28,3.55,2,Random Forest
2009-07-31,3.43,3.07,2,Random Forest
2009-08-31,4.38,1.8,2,Random Forest
2009-11-30,5.66,2.95,2,Random Forest
2010-03-31,4.88,3.82,2,Random Forest
2010-05-31,3.83,3.14,2,Random Forest
2010-07-31,3.4,3.66,2,Random Forest
2010-09-30,3.53,1.69,2,Random Forest
2010-11-30,4.16,2.71,2,Random Forest
2011-03-31,3.69,3.14,2,Random Forest
2011-05-31,4.09,2.06,2,Random Forest
2011-07-31,1.1,3.23,2,Random Forest
2011-08-31,2.83,2.24,2,Random Forest
2011-11-30,4.26,2.59,2,Random Forest
2001-09-30,3.71,-20.72,2,MLP
2001-11-30,1.95,-20.72,2,MLP
2002-03-31,5.48,-20.72,2,MLP
2002-05-31,3.61,-20.72,2,MLP
2002-07-31,2.08,-20.72,2,MLP
2002-09-30,3.99,-20.72,2,MLP
2003-01-31,4.79,-20.72,2,MLP
2003-04-30,2.83,-20.72,2,MLP
2003-05-31,3.71,-20.72,2,MLP
2003-09-30,3.53,-20.72,2,MLP
2003-10-31,2.64,-20.72,2,MLP
2004-03-31,4.61,-20.72,2,MLP
2004-05-31,3.09,-20.72,2,MLP
2004-07-31,3.66,-20.72,2,MLP
2004-09-30,3.58,-20.72,2,MLP
2004-10-31,4.16,-20.72,2,MLP
2005-01-31,4.85,-20.72,2,MLP
2005-03-31,5.19,-20.72,2,MLP
2005-07-31,2.64,-20.72,2,MLP
2005-09-30,3.37,-20.72,2,MLP
2005-12-31,4.33,-20.72,2,MLP
2006-07-31,3.07,-20.72,2,MLP
2006-08-31,5.0,-20.72,2,MLP
2006-10-31,4.52,-20.72,2,MLP
2006-12-31,1.1,-20.72,2,MLP
2007-08-31,4.72,-20.72,2,MLP
2007-09-30,4.9,-20.72,2,MLP
2007-11-30,4.97,-20.72,2,MLP
2008-03-31,3.83,-20.72,2,MLP
2008-04-30,2.08,-20.72,2,MLP
2008-07-31,3.26,-20.72,2,MLP
2008-08-31,4.28,-20.72,2,MLP
2008-11-30,5.28,-20.72,2,MLP
2009-07-31,3.43,-20.72,2,MLP
2009-08-31,4.38,-20.72,2,MLP
2009-11-30,5.66,-20.72,2,MLP
2010-03-31,4.88,-20.72,2,MLP
2010-05-31,3.83,-20.72,2,MLP
2010-07-31,3.4,-20.72,2,MLP
2010-09-30,3.53,-20.72,2,MLP
2010-11-30,4.16,-20.72,2,MLP
2011-03-31,3.69,-20.72,2,MLP
2011-05-31,4.09,-20.72,2,MLP
2011-07-31,1.1,-20.72,2,MLP
2011-08-31,2.83,-20.72,2,MLP
2011-11-30,4.26,-20.72,2,MLP
2001-09-30,3.71,-5.32,2,LSTM
2001-11-30,1.95,1.65,2,LSTM
2002-03-31,5.48,1.54,2,LSTM
2002-05-31,3.61,1.91,2,LSTM
2002-07-31,2.08,2.45,2,LSTM
2002-09-30,3.99,1.54,2,LSTM
2003-01-31,4.79,1.58,2,LSTM
2003-04-30,2.83,2.32,2,LSTM
2003-05-31,3.71,2.06,2,LSTM
2003-09-30,3.53,1.72,2,LSTM
2003-10-31,2.64,1.93,2,LSTM
2004-03-31,4.61,1.66,2,LSTM
2004-05-31,3.09,1.89,2,LSTM
2004-07-31,3.66,2.08,2,LSTM
2004-09-30,3.58,1.78,2,LSTM
2004-10-31,4.16,1.93,2,LSTM
2005-01-31,4.85,2.05,2,LSTM
2005-03-31,5.19,2.38,2,LSTM
2005-07-31,2.64,2.66,2,LSTM
2005-09-30,3.37,2.13,2,LSTM
2005-12-31,4.33,1.58,2,LSTM
2006-07-31,3.07,2.03,2,LSTM
2006-08-31,5.0,1.99,2,LSTM
2006-10-31,4.52,2.11,2,LSTM
2006-12-31,1.1,2.54,2,LSTM
2007-08-31,4.72,1.56,2,LSTM
2007-09-30,4.9,1.48,2,LSTM
2007-11-30,4.97,2.55,2,LSTM
2008-03-31,3.83,2.62,2,LSTM
2008-04-30,2.08,2.36,2,LSTM
2008-07-31,3.26,1.6,2,LSTM
2008-08-31,4.28,1.4,2,LSTM
2008-11-30,5.28,1.98,2,LSTM
2009-07-31,3.43,2.52,2,LSTM
2009-08-31,4.38,2.35,2,LSTM
2009-11-30,5.66,2.06,2,LSTM
2010-03-31,4.88,2.65,2,LSTM
2010-05-31,3.83,2.82,2,LSTM
2010-07-31,3.4,2.34,2,LSTM
2010-09-30,3.53,1.93,2,LSTM
2010-11-30,4.16,1.84,2,LSTM
2011-03-31,3.69,2.03,2,LSTM
2011-05-31,4.09,2.1,2,LSTM
2011-07-31,1.1,2.06,2,LSTM
2011-08-31,2.83,1.44,2,LSTM
2011-11-30,4.26,1.01,2,LSTM
2001-09-30,3.71,-2.31,3,Regressão Linear
2001-11-30,1.95,-5.55,3,Regressão Linear
2002-03-31,5.48,2.64,3,Regressão Linear
2002-05-31,3.61,2.45,3,Regressão Linear
2002-07-31,2.08,2.75,3,Regressão Linear
2002-09-30,3.99,3.59,3,Regressão Linear
2003-01-31,4.79,2.52,3,Regressão Linear
2003-04-30,2.83,2.4,3,Regressão Linear
2003-05-31,3.71,3.32,3,Regressão Linear
2003-09-30,3.53,3.1,3,Regressão Linear
2003-10-31,2.64,2.65,3,Regressão Linear
2004-03-31,4.61,2.95,3,Regressão Linear
2004-05-31,3.09,2.59,3,Regressão Linear
2004-07-31,3.66,2.81,3,Regressão Linear
2004-09-30,3.58,3.1,3,Regressão Linear
2004-10-31,4.16,2.72,3,Regressão Linear
2005-01-31,4.85,2.87,3,Regressão Linear
2005-03-31,5.19,2.94,3,Regressão Linear
2005-07-31,2.64,3.27,3,Regressão Linear
2005-09-30,3.37,3.71,3,Regressão Linear
2005-12-31,4.33,3.21,3,Regressão Linear
2006-07-31,3.07,2.47,3,Regressão Linear
2006-08-31,5.0,2.99,3,Regressão Linear
2006-10-31,4.52,2.94,3,Regressão Linear
2006-12-31,1.1,2.97,3,Regressão Linear
2007-08-31,4.72,3.68,3,Regressão Linear
2007-09-30,4.9,2.57,3,Regressão Linear
2007-11-30,4.97,2.23,3,Regressão Linear
2008-03-31,3.83,3.48,3,Regressão Linear
2008-04-30,2.08,3.62,3,Regressão Linear
2008-07-31,3.26,3.47,3,Regressão Linear
2008-08-31,4.28,2.63,3,Regressão Linear
2008-11-30,5.28,2.26,3,Regressão Linear
