data_coleta,observado,previsao,lags,tecnica
2008-08-31,2.6,3.0,3,Baseline
2008-11-30,6.5,4.0,3,Baseline
2009-07-31,7.2,6.6,3,Baseline
2009-08-31,3.0,3.1,3,Baseline
2009-09-30,4.0,5.1,3,Baseline
2009-10-31,6.6,1.6,3,Baseline
2009-11-30,3.1,3.7,3,Baseline
2010-03-31,5.1,2.3,3,Baseline
2010-05-31,1.6,6.7,3,Baseline
2010-07-31,3.7,4.25,3,Baseline
2010-09-30,2.3,6.2,3,Baseline
2010-11-30,6.7,5.4,3,Baseline
2011-03-31,4.25,3.3,3,Baseline
2011-05-31,6.2,6.1,3,Baseline
2011-06-30,5.4,4.3,3,Baseline
2011-07-31,3.3,7.0,3,Baseline
2011-08-31,6.1,6.9,3,Baseline
2011-11-30,4.3,3.4,3,Baseline
2012-01-31,7.0,3.0,3,Baseline
2012-05-31,6.9,7.2,3,Baseline
2012-07-31,3.4,5.15,3,Baseline
2012-09-30,3.0,4.7,3,Baseline
2012-11-30,7.2,4.64,3,Baseline
2013-04-30,5.15,7.5,3,Baseline
2013-05-31,4.7,6.33,3,Baseline
2013-06-30,4.64,2.34,3,Baseline
2013-09-30,7.5,6.62,3,Baseline
2013-10-31,6.33,5.1,3,Baseline
2013-11-30,2.34,5.53,3,Baseline
2014-01-31,6.62,1.61,3,Baseline
2014-05-31,5.1,6.9,3,Baseline
2014-07-31,5.53,6.59,3,Baseline
2014-09-30,1.61,7.27,3,Baseline
2014-11-30,6.9,6.39,3,Baseline
2014-12-31,6.59,3.53,3,Baseline
2015-01-31,7.27,5.1,3,Baseline
2015-05-31,6.39,4.26,3,Baseline
2015-07-31,3.53,7.22,3,Baseline
2015-09-30,5.1,6.02,3,Baseline
2015-11-30,4.26,4.84,3,Baseline
2016-01-31,7.22,2.85,3,Baseline
2016-07-31,6.02,5.44,3,Baseline
2016-09-30,4.84,4.06,3,Baseline
2016-10-31,2.85,4.98,3,Baseline
2016-11-30,5.44,3.46,3,Baseline
2017-07-31,4.06,6.37,3,Baseline
2017-09-30,4.98,4.32,3,Baseline
2017-11-30,3.46,3.03,3,Baseline
2018-05-31,6.37,6.21,3,Baseline
2018-08-31,4.32,2.48,3,Baseline
2018-09-30,3.03,6.82,3,Baseline
2018-10-31,6.21,3.7,3,Baseline
2018-11-30,2.48,4.31,3,Baseline
2019-09-30,6.82,2.35,3,Baseline
2007-11-30,6.4,4.15,4,Baseline
2008-03-31,5.7,2.6,4,Baseline
2008-04-30,4.1,6.5,4,Baseline
2008-07-31,3.95,7.2,4,Baseline
2008-08-31,4.15,3.0,4,Baseline
2008-11-30,2.6,4.0,4,Baseline
2009-07-31,6.5,6.6,4,Baseline
2009-08-31,7.2,3.1,4,Baseline
2009-09-30,3.0,5.1,4,Baseline
2009-10-31,4.0,1.6,4,Baseline
2009-11-30,6.6,3.7,4,Baseline
2010-03-31,3.1,2.3,4,Baseline
2010-05-31,5.1,6.7,4,Baseline
2010-07-31,1.6,4.25,4,Baseline
2010-09-30,3.7,6.2,4,Baseline
2010-11-30,2.3,5.4,4,Baseline
2011-03-31,6.7,3.3,4,Baseline
2011-05-31,4.25,6.1,4,Baseline
2011-06-30,6.2,4.3,4,Baseline
2011-07-31,5.4,7.0,4,Baseline
2011-08-31,3.3,6.9,4,Baseline
2011-11-30,6.1,3.4,4,Baseline
2012-01-31,4.3,3.0,4,Baseline
2012-05-31,7.0,7.2,4,Baseline
2012-07-31,6.9,5.15,4,Baseline
2012-09-30,3.4,4.7,4,Baseline
2012-11-30,3.0,4.64,4,Baseline
2013-04-30,7.2,7.5,4,Baseline
2013-05-31,5.15,6.33,4,Baseline
2013-06-30,4.7,2.34,4,Baseline
2013-09-30,4.64,6.62,4,Baseline
2013-10-31,7.5,5.1,4,Baseline
2013-11-30,6.33,5.53,4,Baseline
2014-01-31,2.34,1.61,4,Baseline
2014-05-31,6.62,6.9,4,Baseline
2014-07-31,5.1,6.59,4,Baseline
2014-09-30,5.53,7.27,4,Baseline
2014-11-30,1.61,6.39,4,Baseline
2014-12-31,6.9,3.53,4,Baseline
2015-01-31,6.59,5.1,4,Baseline
2015-05-31,7.27,4.26,4,Baseline
2015-07-31,6.39,7.22,4,Baseline
2015-09-30,3.53,6.02,4,Baseline
2015-11-30,5.1,4.84,4,Baseline
2016-01-31,4.26,2.85,4,Baseline
2016-07-31,7.22,5.44,4,Baseline
2016-09-30,6.02,4.06,4,Baseline
2016-10-31,4.84,4.98,4,Baseline
2016-11-30,2.85,3.46,4,Baseline
2017-07-31,5.44,6.37,4,Baseline
2017-09-30,4.06,4.32,4,Baseline
2017-11-30,4.98,3.03,4,Baseline
2018-05-31,3.46,6.21,4,Baseline
2018-08-31,6.37,2.48,4,Baseline
2018-09-30,4.32,6.82,4,Baseline
2018-10-31,3.03,3.7,4,Baseline
2018-11-30,6.21,4.31,4,Baseline
2019-09-30,2.48,2.35,4,Baseline
2008-03-31,6.4,2.6,5,Baseline
2008-04-30,5.7,6.5,5,Baseline
2008-07-31,4.1,7.2,5,Baseline
2008-08-31,3.95,3.0,5,Baseline
2008-11-30,4.15,4.0,5,Baseline
2009-07-31,2.6,6.6,5,Baseline
2009-08-31,6.5,3.1,5,Baseline
2009-09-30,7.2,5.1,5,Baseline
2009-10-31,3.0,1.6,5,Baseline
2009-11-30,4.0,3.7,5,Baseline
2010-03-31,6.6,2.3,5,Baseline
2010-05-31,3.1,6.7,5,Baseline
2010-07-31,5.1,4.25,5,Baseline
2010-09-30,1.6,6.2,5,Baseline
2010-11-30,3.7,5.4,5,Baseline
2011-03-31,2.3,3.3,5,Baseline
2011-05-31,6.7,6.1,5,Baseline
2011-06-30,4.25,4.3,5,Baseline
2011-07-31,6.2,7.0,5,Baseline
2011-08-31,5.4,6.9,5,Baseline
2011-11-30,3.3,3.4,5,Baseline
2012-01-31,6.1,3.0,5,Baseline
2012-05-31,4.3,7.2,5,Baseline
2012-07-31,7.0,5.15,5,Baseline
2012-09-30,6.9,4.7,5,Baseline
2012-11-30,3.4,4.64,5,Baseline
2013-04-30,3.0,7.5,5,Baseline
2013-05-31,7.2,6.33,5,Baseline
2013-06-30,5.15,2.34,5,Baseline
2013-09-30,4.7,6.62,5,Baseline
2013-10-31,4.64,5.1,5,Baseline
2013-11-30,7.5,5.53,5,Baseline
2014-01-31,6.33,1.61,5,Baseline
2014-05-31,2.34,6.9,5,Baseline
2014-07-31,6.62,6.59,5,Baseline
2014-09-30,5.1,7.27,5,Baseline
2014-11-30,5.53,6.39,5,Baseline
2014-12-31,1.61,3.53,5,Baseline
2015-01-31,6.9,5.1,5,Baseline
2015-05-31,6.59,4.26,5,Baseline
2015-07-31,7.27,7.22,5,Baseline
2015-09-30,6.39,6.02,5,Baseline
2015-11-30,3.53,4.84,5,Baseline
2016-01-31,5.1,2.85,5,Baseline
2016-07-31,4.26,5.44,5,Baseline
2016-09-30,7.22,4.06,5,Baseline
2016-10-31,6.02,4.98,5,Baseline
2016-11-30,4.84,3.46,5,Baseline
2017-07-31,2.85,6.37,5,Baseline
2017-09-30,5.44,4.32,5,Baseline
2017-11-30,4.06,3.03,5,Baseline
2018-05-31,4.98,6.21,5,Baseline
2018-08-31,3.46,2.48,5,Baseline
2018-09-30,6.37,6.82,5,Baseline
2018-10-31,4.32,3.7,5,Baseline
2018-11-30,3.03,4.31,5,Baseline
2019-09-30,6.21,2.35,5,Baseline
2008-04-30,6.4,6.5,6,Baseline
2008-07-31,5.7,7.2,6,Baseline
2008-08-31,4.1,3.0,6,Baseline
2008-11-30,3.95,4.0,6,Baseline
2009-07-31,4.15,6.6,6,Baseline
2009-08-31,2.6,3.1,6,Baseline
2009-09-30,6.5,5.1,6,Baseline
2009-10-31,7.2,1.6,6,Baseline
2009-11-30,3.0,3.7,6,Baseline
2010-03-31,4.0,2.3,6,Baseline
2010-05-31,6.6,6.7,6,Baseline
2010-07-31,3.1,4.25,6,Baseline
2010-09-30,5.1,6.2,6,Baseline
2010-11-30,1.6,5.4,6,Baseline
2011-03-31,3.7,3.3,6,Baseline
2011-05-31,2.3,6.1,6,Baseline
2011-06-30,6.7,4.3,6,Baseline
2011-07-31,4.25,7.0,6,Baseline
2011-08-31,6.2,6.9,6,Baseline
2011-11-30,5.4,3.4,6,Baseline
2012-01-31,3.3,3.0,6,Baseline
2012-05-31,6.1,7.2,6,Baseline
2012-07-31,4.3,5.15,6,Baseline
2012-09-30,7.0,4.7,6,Baseline
2012-11-30,6.9,4.64,6,Baseline
2013-04-30,3.4,7.5,6,Baseline
2013-05-31,3.0,6.33,6,Baseline
2013-06-30,7.2,2.34,6,Baseline
2013-09-30,5.15,6.62,6,Baseline
2013-10-31,4.7,5.1,6,Baseline
2013-11-30,4.64,5.53,6,Baseline
2014-01-31,7.5,1.61,6,Baseline
2014-05-31,6.33,6.9,6,Baseline
2014-07-31,2.34,6.59,6,Baseline
2014-09-30,6.62,7.27,6,Baseline
2014-11-30,5.1,6.39,6,Baseline
2014-12-31,5.53,3.53,6,Baseline
2015-01-31,1.61,5.1,6,Baseline
2015-05-31,6.9,4.26,6,Baseline
2015-07-31,6.59,7.22,6,Baseline
2015-09-30,7.27,6.02,6,Baseline
2015-11-30,6.39,4.84,6,Baseline
2016-01-31,3.53,2.85,6,Baseline
2016-07-31,5.1,5.44,6,Baseline
2016-09-30,4.26,4.06,6,Baseline
2016-10-31,7.22,4.98,6,Baseline
2016-11-30,6.02,3.46,6,Baseline
2017-07-31,4.84,6.37,6,Baseline
2017-09-30,2.85,4.32,6,Baseline
2017-11-30,5.44,3.03,6,Baseline
2018-05-31,4.06,6.21,6,Baseline
2018-08-31,4.98,2.48,6,Baseline
2018-09-30,3.46,6.82,6,Baseline
2018-10-31,6.37,3.7,6,Baseline
2018-11-30,4.32,4.31,6,Baseline
2019-09-30,3.03,2.35,6,Baseline
2008-07-31,6.4,7.2,7,Baseline
2008-08-31,5.7,3.0,7,Baseline
