data_coleta,observado,previsao,lags,tecnica
2010-07-31,100.0,103.0,10,Baseline
2010-09-30,100.0,100.0,10,Baseline
2010-11-30,100.0,100.0,10,Baseline
2011-03-31,100.0,100.0,10,Baseline
2011-05-31,100.0,100.0,10,Baseline
2011-06-30,120.0,120.0,10,Baseline
2011-07-31,100.0,100.0,10,Baseline
2011-08-31,100.0,100.0,10,Baseline
2011-11-30,100.0,100.0,10,Baseline
2012-01-31,100.0,122.0,10,Baseline
2012-05-31,103.0,100.0,10,Baseline
2012-07-31,100.0,100.0,10,Baseline
2012-09-30,100.0,100.0,10,Baseline
2013-04-30,100.0,100.0,10,Baseline
2013-05-31,100.0,100.0,10,Baseline
2013-06-30,120.0,124.0,10,Baseline
2013-09-30,100.0,100.0,10,Baseline
2013-10-31,100.0,100.0,10,Baseline
2013-11-30,100.0,100.0,10,Baseline
2014-01-31,122.0,100.0,10,Baseline
2014-05-31,100.0,100.0,10,Baseline
2014-07-31,100.0,100.0,10,Baseline
2014-09-30,100.0,100.0,10,Baseline
2014-11-30,100.0,100.0,10,Baseline
2014-12-31,100.0,100.0,10,Baseline
2015-01-31,124.0,100.0,10,Baseline
2015-05-31,100.0,119.0,10,Baseline
2015-07-31,100.0,100.0,10,Baseline
2015-09-30,100.0,100.0,10,Baseline
2015-11-30,100.0,100.0,10,Baseline
2016-01-31,100.0,100.0,10,Baseline
2016-07-31,100.0,100.0,10,Baseline
2016-09-30,100.0,100.0,10,Baseline
2016-10-31,100.0,100.0,10,Baseline
2016-11-30,100.0,112.0,10,Baseline
2017-07-31,100.0,100.0,10,Baseline
2017-09-30,119.0,100.0,10,Baseline
2017-11-30,100.0,100.0,10,Baseline
2018-05-31,100.0,100.0,10,Baseline
2018-08-31,100.0,100.0,10,Baseline
2018-09-30,100.0,100.0,10,Baseline
2018-10-31,100.0,100.0,10,Baseline
2018-11-30,100.0,109.0,10,Baseline
2019-09-30,100.0,100.0,10,Baseline
