,data_coleta,observado,previsao
0,2006-11-30,4.605170185998092,4.550405025482178
1,2006-12-31,4.605170185998092,4.584112644195557
2,2007-07-31,4.605170185998092,4.584112644195557
3,2007-08-31,4.605170185998092,4.584112644195557
4,2007-09-30,4.605170185998092,4.584112644195557
5,2007-11-30,4.605170185998092,4.584112644195557
6,2008-03-31,4.605170185998092,4.584112644195557
7,2008-04-30,4.852030263927429,4.584112644195557
8,2008-07-31,4.605170185998092,4.587475299835205
9,2008-08-31,4.605170185998092,4.592165946960449
10,2008-11-30,4.605170185998092,4.59706974029541
11,2009-07-31,4.605170185998092,4.6015143394470215
12,2009-08-31,4.605170185998092,4.6051201820373535
13,2009-09-30,4.78749174279038,4.584112644195557
14,2009-10-31,4.605170185998092,4.586601257324219
15,2009-11-30,4.605170185998092,4.590076446533203
16,2010-03-31,4.605170185998092,4.593712329864502
17,2010-05-31,4.605170185998092,4.597008228302002
18,2010-07-31,4.6347289882393445,4.599681854248047
19,2010-09-30,4.605170185998092,4.584517955780029
20,2010-11-30,4.605170185998092,4.585085391998291
21,2011-03-31,4.605170185998092,4.585679531097412
22,2011-05-31,4.605170185998092,4.58621883392334
23,2011-06-30,4.78749174279038,4.586656093597412
24,2011-07-31,4.605170185998092,4.586601257324219
25,2011-08-31,4.605170185998092,4.590076446533203
26,2011-11-30,4.605170185998092,4.593712329864502
27,2012-01-31,4.804021044741454,4.597008228302002
28,2012-05-31,4.605170185998092,4.602376937866211
29,2012-07-31,4.605170185998092,4.590612888336182
30,2012-09-30,4.605170185998092,4.594574451446533
31,2013-04-30,4.605170185998092,4.598165512084961
32,2013-05-31,4.605170185998092,4.601078510284424
33,2013-06-30,4.820281565613102,4.584112644195557
34,2013-09-30,4.605170185998092,4.587046146392822
35,2013-10-31,4.605170185998092,4.591139793395996
36,2013-11-30,4.605170185998092,4.595421314239502
37,2014-01-31,4.605170185998092,4.599301815032959
38,2014-05-31,4.605170185998092,4.602449893951416
39,2014-07-31,4.605170185998092,4.584112644195557
40,2014-09-30,4.605170185998092,4.584112644195557
41,2014-11-30,4.605170185998092,4.584112644195557
42,2014-12-31,4.605170185998092,4.584112644195557
43,2015-01-31,4.605170185998092,4.584112644195557
44,2015-05-31,4.779123493119933,4.584112644195557
45,2015-07-31,4.605170185998092,4.586487770080566
46,2015-09-30,4.605170185998092,4.589804649353027
47,2015-11-30,4.605170185998092,4.593275547027588
48,2016-01-31,4.605170185998092,4.596421718597412
49,2016-07-31,4.605170185998092,4.598973751068115
50,2016-09-30,4.605170185998092,4.584112644195557
51,2016-10-31,4.605170185998092,4.584112644195557
52,2016-11-30,4.718498871304023,4.584112644195557
53,2017-07-31,4.605170185998092,4.585662841796875
54,2017-09-30,4.605170185998092,4.587830066680908
55,2017-11-30,4.605170185998092,4.590098857879639
56,2018-05-31,4.605170185998092,4.592155933380127
57,2018-08-31,4.605170185998092,4.59382438659668
58,2018-09-30,4.605170185998092,4.584112644195557
59,2018-10-31,4.605170185998092,4.584112644195557
60,2018-11-30,4.691347882238318,4.584112644195557
61,2019-09-30,4.605170185998092,4.585291862487793
