,data_coleta,observado,previsao
0,2006-12-31,1.8562979905218762,1.457321047782898
1,2007-07-31,1.7404661750159431,1.4393188953399658
2,2007-08-31,1.4109869739541645,1.426690697669983
3,2007-09-30,1.373715579166195,1.4548646211624146
4,2007-11-30,1.4231083344835709,1.4812670946121216
5,2008-03-31,0.9555114454120518,1.4753259420394897
6,2008-04-30,1.8718021770554376,1.460874080657959
7,2008-07-31,1.9740810261608985,1.4445881843566895
8,2008-08-31,1.0986122890014431,1.442948341369629
9,2008-11-30,1.3862943613698906,1.4453727006912231
10,2009-07-31,1.887069649183895,1.4469006061553955
11,2009-08-31,1.1314021118136812,1.4775903224945068
12,2009-09-30,1.6292405399263585,1.4646188020706177
13,2009-10-31,0.4700036298707357,1.4392274618148804
14,2009-11-30,1.3083328199204491,1.4554685354232788
15,2010-03-31,0.8329091233698865,1.456157922744751
16,2010-05-31,1.9021075265461742,1.4231085777282715
17,2010-07-31,1.4469189831716196,1.4226903915405273
18,2010-09-30,1.8245492922123363,1.393970251083374
19,2010-11-30,1.686398953755414,1.434672236442566
20,2011-03-31,1.1939224687754648,1.439375877380371
21,2011-05-31,1.8082887713431999,1.476892352104187
22,2011-06-30,1.458615022932075,1.4641691446304321
23,2011-07-31,1.9459101491981705,1.4719640016555786
24,2011-08-31,1.9315214117481414,1.4605343341827393
25,2011-11-30,1.2237754319162333,1.4542657136917114
26,2012-01-31,1.0986122890014431,1.4765413999557495
27,2012-05-31,1.9740810261608985,1.4705007076263428
28,2012-07-31,1.6389967148698197,1.479614019393921
29,2012-09-30,1.547562508928779,1.4631398916244507
30,2012-11-30,1.534714366453681,1.4410117864608765
31,2013-04-30,2.014903020675598,1.4542709589004517
32,2013-05-31,1.8453002363140627,1.4808580875396729
33,2013-06-30,0.8501509297969605,1.4675655364990234
34,2013-09-30,1.8900953700999743,1.4680403470993042
35,2013-10-31,1.6292405399263585,1.4725725650787354
36,2013-11-30,1.7101878157150754,1.478567361831665
37,2014-01-31,0.47623417961748976,1.4588313102722168
38,2014-05-31,1.9315214117481414,1.4400856494903564
39,2014-07-31,1.8855533486661609,1.4723918437957764
40,2014-09-30,1.9837562916829796,1.4536054134368896
41,2014-11-30,1.8547342685459378,1.444176435470581
42,2014-12-31,1.2612978712284915,1.4314278364181519
43,2015-01-31,1.6292405399263585,1.492159366607666
44,2015-05-31,1.450442181178109,1.4882363080978394
45,2015-07-31,1.9768549530432389,1.4824585914611816
46,2015-09-30,1.7950872594868426,1.4666430950164795
47,2015-11-30,1.576914720935152,1.4523208141326904
48,2016-01-31,1.0473189946314365,1.4692617654800415
49,2016-07-31,1.693779061051675,1.471176028251648
50,2016-09-30,1.4024137432457762,1.4820209741592407
51,2016-10-31,1.6054298912373648,1.4647618532180786
52,2016-11-30,1.2412685893586501,1.4491932392120361
53,2017-07-31,1.8515994697410578,1.4408106803894043
54,2017-09-30,1.4624834997090972,1.462258219718933
55,2017-11-30,1.108562619851311,1.4533401727676392
56,2018-05-31,1.826160896106418,1.458140254020691
57,2018-08-31,0.9082585605801167,1.4521085023880005
58,2018-09-30,1.9198594720019984,1.4649924039840698
59,2018-10-31,1.3083328199204491,1.444980263710022
60,2018-11-30,1.4609379043476751,1.4409629106521606
61,2019-09-30,0.8544153285815996,1.4578580856323242
