data_coleta,observado,previsao
2006-11-30,-3.912022955428147,-3.132551908493042
2006-12-31,-2.995732253553991,-2.9448604583740234
2007-08-31,-3.218875799868201,-3.1575725078582764
2007-09-30,-3.218875799868201,-2.907665252685547
2007-11-30,-3.218875799868201,-3.2440757751464844
2008-03-31,-3.912022955428147,-3.1219229698181152
2008-04-30,-3.912022955428147,-3.1589999198913574
2008-07-31,-2.3025850829940455,-3.223517417907715
2008-08-31,-3.1010927669895954,-3.464261054992676
2008-11-30,-2.8134107000933697,-3.181117534637451
2009-07-31,-3.688879414113937,-3.1255884170532227
2009-08-31,-3.912022955428147,-3.0059263706207275
2009-10-31,-2.8134107000933697,-3.202193260192871
2009-11-30,-2.5257286318082555,-3.2595298290252686
2010-03-31,-3.912022955428147,-3.2457759380340576
2010-05-31,-3.506557863986649,-3.0805137157440186
2010-07-31,-2.590267152112493,-3.1248228549957275
2010-09-30,-2.995732253553991,-3.122699737548828
2010-11-30,-3.912022955428147,-3.210268259048462
2011-03-31,-3.506557863986649,-3.0742011070251465
2011-05-31,-3.218875799868201,-3.1587486267089844
2011-06-30,-2.2072749040988118,-3.129045248031616
2011-07-31,-4.074541876102393,-3.3443305492401123
2011-08-31,-4.961844987069691,-3.0308637619018555
2011-11-30,-4.961844987069691,-3.1370482444763184
2012-05-31,-2.8647039936037273,-3.6321940422058105
2012-07-31,-3.506557863986649,-3.14839768409729
2012-09-30,-4.961844987069691,-3.5278615951538086
2012-11-30,-4.961844987069691,-3.1556882858276367
2013-04-30,-3.218875799868201,-3.541872024536133
2013-05-31,-2.8134107000933697,-3.147216558456421
2013-06-30,-2.995732253553991,-3.704441785812378
2013-09-30,-3.912022955428147,-3.33007550239563
2013-10-31,-2.995732253553991,-3.0233635902404785
2013-11-30,-3.218875799868201,-3.201035499572754
2014-01-31,-3.506557863986649,-3.1237845420837402
2014-05-31,-4.605170085988096,-3.2067291736602783
2014-07-31,-4.605170085988096,-3.1188457012176514
2014-09-30,-3.506557863986649,-3.3142940998077393
2014-11-30,-3.506557863986649,-3.3167805671691895
2014-12-31,-3.218875799868201,-3.4596285820007324
2015-01-31,-3.912022955428147,-3.443882465362549
2015-05-31,-2.995732253553991,-3.1322827339172363
2015-07-31,-2.995732253553991,-3.2567410469055176
2015-09-30,-2.995732253553991,-3.187164068222046
2015-11-30,-2.995732253553991,-3.1876182556152344
2016-07-31,-3.218875799868201,-3.0888888835906982
2016-09-30,-2.5257286318082555,-3.121875286102295
2016-10-31,-2.995732253553991,-3.1641647815704346
2017-07-31,-3.912022955428147,-3.094119071960449
2017-09-30,-2.8705691129529263,-3.087003707885742
2017-11-30,-2.407945597540761,-3.1827094554901123
2018-05-31,-3.912022955428147,-3.070131778717041
2018-08-31,-2.407945597540761,-3.1016628742218018
2018-09-30,-3.912022955428147,-3.1506237983703613
2018-10-31,-3.218875799868201,-2.913557767868042
2018-11-30,-4.199705011213263,-3.271343946456909
2019-09-30,-3.218875799868201,-3.101428985595703
