data_coleta,observado,previsao
2006-08-31,0.8754687377705666,1.4027609825134277
2006-10-31,1.6677068207467554,1.1234477758407593
2006-11-30,0.7884573608188158,1.9295449256896973
2006-12-31,1.029619417538301,1.449142336845398
2007-08-31,1.6311994044113078,1.0727691650390625
2007-09-30,2.0579625101304257,1.584223747253418
2007-11-30,2.672768387026631,2.0607833862304688
2008-03-31,1.899117987698255,2.2380545139312744
2008-04-30,0.8796267479175015,2.0986485481262207
2008-07-31,1.3244189576677605,1.7899020910263062
2008-08-31,2.08256166914069,1.7676645517349243
2008-11-30,2.4765384002015174,2.3418986797332764
2009-07-31,1.2193539066596593,2.3574142456054688
2009-08-31,1.5173226237455928,1.8519448041915894
2009-10-31,2.7080502011688767,1.5930620431900024
2009-11-30,2.850706501561537,2.5245909690856934
2010-03-31,2.199444334185397,2.717190742492676
2010-05-31,0.9969486352606133,2.2147276401519775
2010-07-31,0.7514160891556193,1.9277591705322266
2010-09-30,1.2753628006919386,1.9189096689224243
2011-03-31,2.624668592235623,1.9604051113128662
2011-05-31,2.4765384002015174,2.5588293075561523
2011-07-31,1.1378330021419039,2.3274857997894287
2011-08-31,1.391281902879686,1.7569258213043213
2011-11-30,1.4134230287514524,1.578377604484558
2012-05-31,0.5068176029708615,2.052337646484375
2012-07-31,1.9523181454925882,1.6040321588516235
2012-09-30,1.3270750017251713,1.8037970066070557
2012-11-30,1.1908875650812318,1.757878303527832
2013-04-30,2.8775116422228346,1.4171357154846191
2013-09-30,0.22314355211420983,2.1782662868499756
2013-10-31,2.501435951821178,1.987999439239502
2013-11-30,0.7080357935463067,1.9559890031814575
2014-01-31,1.64093657968727,1.6641191244125366
2014-05-31,1.7967470109049317,1.9324278831481934
2014-07-31,1.1346227265126863,1.795702576637268
2014-09-30,1.8245492922123363,1.8469454050064087
2014-11-30,1.3376291894010768,1.5643543004989624
2014-12-31,1.3862943613698906,1.7982027530670166
2015-01-31,1.8421356767116004,1.6487364768981934
2015-05-31,1.8484548130620806,1.7453981637954712
2015-07-31,1.769854634010363,1.9214986562728882
2015-09-30,2.256541154597351,1.7746869325637817
2015-11-30,1.8961194847024478,2.01784348487854
2016-01-31,2.639057329686687,2.101196527481079
2016-07-31,1.9878743482913317,2.3207242488861084
2016-09-30,2.312535423946224,2.244413375854492
2016-10-31,1.7749523510811653,2.2431585788726807
2017-07-31,1.3164082339238208,2.1807050704956055
2017-09-30,1.7884205681297645,2.1198558807373047
2017-11-30,2.5649493575384597,1.8884800672531128
2018-05-31,1.3083328199204491,2.5044915676116943
2018-08-31,2.7725887223022814,2.0337636470794678
2018-09-30,0.6931471810599453,2.2024149894714355
2018-10-31,2.302585093094046,2.1223416328430176
2018-11-30,1.1474024531550022,2.156782388687134
2019-09-30,1.7526720806933183,1.8823518753051758
