,data_coleta,observado,previsao
0,2008-11-30,1.0986122890014431,1.1529390811920166
1,2009-07-31,1.0986122890014431,1.1529390811920166
2,2009-08-31,1.0986122890014431,1.1529390811920166
3,2009-09-30,1.0986122890014431,1.1529390811920166
4,2009-10-31,1.0986122890014431,1.1529390811920166
5,2009-11-30,1.0986122890014431,1.1529390811920166
6,2010-03-31,1.3862943613698906,1.1529390811920166
7,2010-05-31,1.0986122890014431,1.1596428155899048
8,2010-07-31,1.0986122890014431,1.1702500581741333
9,2010-09-30,1.0986122890014431,1.1824374198913574
10,2010-11-30,1.0986122890014431,1.194439172744751
11,2011-05-31,1.0986122890014431,1.2050381898880005
12,2011-06-30,1.0986122890014431,1.1529390811920166
13,2011-07-31,1.0986122890014431,1.1529390811920166
14,2011-08-31,1.0986122890014431,1.1529390811920166
15,2011-11-30,1.3862943613698906,1.1529390811920166
16,2012-01-31,1.0986122890014431,1.1596428155899048
17,2012-05-31,1.0986122890014431,1.1702500581741333
18,2012-09-30,1.0986122890014431,1.1824374198913574
19,2012-11-30,1.0986122890014431,1.194439172744751
20,2013-04-30,1.0986122890014431,1.2050381898880005
21,2013-05-31,1.0986122890014431,1.1529390811920166
22,2013-06-30,1.0986122890014431,1.1529390811920166
23,2013-09-30,1.0986122890014431,1.1529390811920166
24,2013-10-31,1.0986122890014431,1.1529390811920166
25,2013-11-30,1.0986122890014431,1.1529390811920166
26,2014-01-31,1.0986122890014431,1.1529390811920166
27,2014-05-31,1.0986122890014431,1.1529390811920166
28,2014-07-31,1.0986122890014431,1.1529390811920166
29,2014-09-30,1.0986122890014431,1.1529390811920166
30,2014-11-30,1.0986122890014431,1.1529390811920166
31,2014-12-31,1.0986122890014431,1.1529390811920166
32,2015-01-31,1.3862943613698906,1.1529390811920166
33,2015-05-31,1.0986122890014431,1.1596428155899048
34,2015-09-30,1.3862943613698906,1.1702500581741333
35,2015-11-30,1.0986122890014431,1.1895390748977661
36,2016-01-31,1.0986122890014431,1.2126588821411133
37,2016-07-31,1.0986122890014431,1.2359027862548828
38,2016-09-30,1.0986122890014431,1.194439172744751
39,2016-10-31,1.0986122890014431,1.2050381898880005
40,2016-11-30,1.0986122890014431,1.1529390811920166
41,2017-07-31,1.0986122890014431,1.1529390811920166
42,2017-09-30,1.0986122890014431,1.1529390811920166
43,2017-11-30,1.0986122890014431,1.1529390811920166
44,2018-05-31,1.0986122890014431,1.1529390811920166
45,2018-08-31,1.0986122890014431,1.1529390811920166
46,2018-09-30,1.0986122890014431,1.1529390811920166
47,2018-11-30,1.2527629687810824,1.1529390811920166
48,2019-09-30,1.0986122890014431,1.1565423011779785
