,data_coleta,observado,previsao
0,2006-12-31,1.8562979905218762,1.3838622570037842
1,2007-07-31,1.7404661750159431,1.3724266290664673
2,2007-08-31,1.4109869739541645,1.36444890499115
3,2007-09-30,1.373715579166195,1.3823063373565674
4,2007-11-30,1.4231083344835709,1.3988683223724365
5,2008-03-31,0.9555114454120518,1.3950960636138916
6,2008-04-30,1.8718021770554376,1.3859981298446655
7,2008-07-31,1.9740810261608985,1.375535011291504
8,2008-08-31,1.0986122890014431,1.3744792938232422
9,2008-11-30,1.3862943613698906,1.376449704170227
10,2009-07-31,1.887069649183895,1.3777453899383545
11,2009-08-31,1.1314021118136812,1.3967399597167969
12,2009-09-30,1.6292405399263585,1.3887684345245361
13,2009-10-31,0.4700036298707357,1.372388243675232
14,2009-11-30,1.3083328199204491,1.3829859495162964
15,2010-03-31,0.8329091233698865,1.383817434310913
16,2010-05-31,1.9021075265461742,1.362868309020996
17,2010-07-31,1.4469189831716196,1.3627750873565674
18,2010-09-30,1.8245492922123363,1.3442351818084717
19,2010-11-30,1.686398953755414,1.3696388006210327
20,2011-03-31,1.1939224687754648,1.3727948665618896
21,2011-05-31,1.8082887713431999,1.3961912393569946
22,2011-06-30,1.458615022932075,1.3879777193069458
23,2011-07-31,1.9459101491981705,1.3929721117019653
24,2011-08-31,1.9315214117481414,1.3856942653656006
25,2011-11-30,1.2237754319162333,1.3816932439804077
26,2012-01-31,1.0986122890014431,1.395935297012329
27,2012-05-31,1.9740810261608985,1.3923121690750122
28,2012-07-31,1.6389967148698197,1.3980581760406494
29,2012-09-30,1.547562508928779,1.3876482248306274
30,2012-11-30,1.534714366453681,1.3735030889511108
31,2013-04-30,2.014903020675598,1.3820222616195679
32,2013-05-31,1.8453002363140627,1.3985178470611572
33,2013-06-30,0.8501509297969605,1.3899189233779907
34,2013-09-30,1.8900953700999743,1.3906278610229492
35,2013-10-31,1.6292405399263585,1.393668293952942
36,2013-11-30,1.7101878157150754,1.3976532220840454
37,2014-01-31,0.47623417961748976,1.3852217197418213
38,2014-05-31,1.9315214117481414,1.373643159866333
39,2014-07-31,1.8855533486661609,1.393769383430481
40,2014-09-30,1.9837562916829796,1.3819525241851807
41,2014-11-30,1.8547342685459378,1.3764396905899048
42,2014-12-31,1.2612978712284915,1.3684401512145996
43,2015-01-31,1.6292405399263585,1.4058756828308105
44,2015-05-31,1.450442181178109,1.4034080505371094
45,2015-07-31,1.9768549530432389,1.3997691869735718
46,2015-09-30,1.7950872594868426,1.38957941532135
47,2015-11-30,1.576914720935152,1.380346417427063
48,2016-01-31,1.0473189946314365,1.3911685943603516
49,2016-07-31,1.693779061051675,1.392629861831665
50,2016-09-30,1.4024137432457762,1.3995097875595093
51,2016-10-31,1.6054298912373648,1.3884772062301636
52,2016-11-30,1.2412685893586501,1.3786050081253052
53,2017-07-31,1.8515994697410578,1.3733617067337036
54,2017-09-30,1.4624834997090972,1.3866846561431885
55,2017-11-30,1.108562619851311,1.381036400794983
56,2018-05-31,1.826160896106418,1.3843168020248413
57,2018-08-31,0.9082585605801167,1.3804782629013062
58,2018-09-30,1.9198594720019984,1.3888052701950073
59,2018-10-31,1.3083328199204491,1.3760766983032227
60,2018-11-30,1.4609379043476751,1.3737705945968628
61,2019-09-30,0.8544153285815996,1.3846415281295776
