data_coleta,observado,previsao
2006-12-31,2.995732273603991,3.0685362815856934
2007-08-31,3.1441522787153677,3.1367950439453125
2007-09-30,3.0516399055395684,3.137481689453125
2007-11-30,2.980618635794704,3.1013379096984863
2008-03-31,3.1654750481832794,3.0848357677459717
2008-04-30,3.01553490089919,3.128227472305298
2008-07-31,2.928523523914017,3.1143786907196045
2008-08-31,3.034952986755349,3.0742228031158447
2008-11-30,3.0445224377710423,3.154735565185547
2009-07-31,3.0032042884423196,3.147041082382202
2009-08-31,3.1612467120739374,3.0843780040740967
2009-09-30,2.928523523914017,3.082350254058838
2009-10-31,3.1267605360042547,3.084691047668457
2009-11-30,3.086486636868117,3.0987300872802734
2010-03-31,3.117949906322488,3.0524301528930664
2010-05-31,3.005682604456664,3.083012819290161
2010-07-31,3.0492730405294144,3.0822572708129883
2010-09-30,2.9856819377509947,3.1127548217773438
2010-11-30,3.0726933147364157,3.1129696369171143
2011-03-31,3.1311369106038622,3.1179637908935547
2011-05-31,3.005682604456664,3.073794364929199
2011-06-30,3.1484533606145733,3.0744078159332275
2011-07-31,2.923161580772919,3.1229031085968018
2011-08-31,2.9601050959626534,3.0946691036224365
2011-11-30,3.077312260592497,3.0859522819519043
2012-01-31,3.0492730405294144,3.120699405670166
2012-05-31,3.0301337003196327,3.1171884536743164
2012-07-31,3.0228609409909053,3.0841522216796875
2012-09-30,2.9496883351049403,3.11712646484375
2012-11-30,3.238678452203596,3.107001543045044
2013-04-30,2.899771882463116,3.0775654315948486
2013-05-31,2.9699015135707776,3.0788378715515137
2013-06-30,3.1859393246632752,3.066044569015503
2013-09-30,2.918311126639431,3.103902578353882
2013-10-31,3.1086144306553263,3.1406149864196777
2013-11-30,3.050693831675291,3.101895809173584
2014-01-31,3.135494215972628,3.0571048259735107
2014-05-31,3.056827372960839,3.0872104167938232
2014-07-31,2.895911938327029,3.062568187713623
2014-09-30,3.1135153092548187,3.0825371742248535
2014-11-30,3.1822118405381032,3.1547586917877197
2014-12-31,3.245712478860701,3.116774559020996
2015-01-31,3.367295830020957,2.994572162628174
2015-05-31,3.0633909220745346,2.966222047805786
2015-07-31,2.933856869889095,3.018170118331909
2015-09-30,3.1000922889232787,3.0317342281341553
2015-11-30,3.2027464429789676,3.1460635662078857
2016-01-31,3.1620938108115535,3.1834521293640137
2016-09-30,3.0603489166868347,3.039642095565796
2016-10-31,3.0633909220745346,3.0742361545562744
2016-11-30,3.0914968955838042,3.1063432693481445
2017-09-30,3.028522096425369,3.1193978786468506
2017-11-30,3.07961375758067,3.106735944747925
2018-05-31,3.01553490089919,3.1065802574157715
2018-08-31,3.109060958905637,3.0970516204833984
2018-09-30,3.01553490089919,3.1107749938964844
2018-10-31,3.0726933147364157,3.0825839042663574
2018-11-30,2.975529566287492,3.103410005569458
2019-09-30,3.12236492453141,3.0961015224456787
