data_coleta,observado,previsao
2006-11-30,4.605170185998092,4.659884452819824
2006-12-31,4.605170185998092,4.575505256652832
2007-07-31,4.605170185998092,4.575505256652832
2007-08-31,4.605170185998092,4.575505256652832
2007-09-30,4.605170185998092,4.575505256652832
2007-11-30,4.605170185998092,4.575505256652832
2008-03-31,4.605170185998092,4.575505256652832
2008-04-30,4.852030263927429,4.575505256652832
2008-07-31,4.605170185998092,4.64608907699585
2008-08-31,4.605170185998092,4.584442138671875
2008-11-30,4.605170185998092,4.6104960441589355
2009-07-31,4.605170185998092,4.585786819458008
2009-08-31,4.605170185998092,4.612654685974121
2009-09-30,4.78749174279038,4.575505256652832
2009-10-31,4.605170185998092,4.627635955810547
2009-11-30,4.605170185998092,4.58210563659668
2010-03-31,4.605170185998092,4.599001407623291
2010-05-31,4.605170185998092,4.583098888397217
2010-07-31,4.6347289882393445,4.5977091789245605
2010-09-30,4.605170185998092,4.583956718444824
2010-11-30,4.605170185998092,4.57657527923584
2011-03-31,4.605170185998092,4.577099800109863
2011-05-31,4.605170185998092,4.5767364501953125
2011-06-30,4.78749174279038,4.579105377197266
2011-07-31,4.605170185998092,4.627635955810547
2011-08-31,4.605170185998092,4.58210563659668
2011-11-30,4.605170185998092,4.599001407623291
2012-01-31,4.804021044741454,4.583098888397217
2012-05-31,4.605170185998092,4.654566287994385
2012-07-31,4.605170185998092,4.582704067230225
2012-09-30,4.605170185998092,4.602404594421387
2013-04-30,4.605170185998092,4.583787441253662
2013-05-31,4.605170185998092,4.599722385406494
2013-06-30,4.820281565613102,4.575505256652832
2013-09-30,4.605170185998092,4.637011528015137
2013-10-31,4.605170185998092,4.5832929611206055
2013-11-30,4.605170185998092,4.60514497756958
2014-01-31,4.605170185998092,4.5844645500183105
2014-05-31,4.605170185998092,4.602166175842285
2014-07-31,4.605170185998092,4.575505256652832
2014-09-30,4.605170185998092,4.575505256652832
2014-11-30,4.605170185998092,4.575505256652832
2014-12-31,4.605170185998092,4.575505256652832
2015-01-31,4.605170185998092,4.575505256652832
2015-05-31,4.779123493119933,4.575505256652832
2015-07-31,4.605170185998092,4.625243186950684
2015-09-30,4.605170185998092,4.581802845001221
2015-11-30,4.605170185998092,4.597059726715088
2016-01-31,4.605170185998092,4.58275032043457
2016-07-31,4.605170185998092,4.5966901779174805
2016-09-30,4.605170185998092,4.575505256652832
2016-10-31,4.605170185998092,4.575505256652832
2016-11-30,4.718498871304023,4.575505256652832
2017-07-31,4.605170185998092,4.607908725738525
2017-09-30,4.605170185998092,4.579607963562012
2017-11-30,4.605170185998092,4.582995891571045
2018-05-31,4.605170185998092,4.580225467681885
2018-08-31,4.605170185998092,4.5893073081970215
2018-09-30,4.605170185998092,4.575505256652832
2018-10-31,4.605170185998092,4.575505256652832
2018-11-30,4.691347882238318,4.575505256652832
2019-09-30,4.605170185998092,4.6001458168029785
