,data_coleta,observado,previsao
0,2006-12-31,2.995732273603991,3.0709259510040283
1,2007-08-31,3.1441522787153677,3.0658273696899414
2,2007-09-30,3.0516399055395684,3.0745270252227783
3,2007-11-30,2.980618635794704,3.067505121231079
4,2008-03-31,3.1654750481832794,3.062753200531006
5,2008-04-30,3.01553490089919,3.0684616565704346
6,2008-07-31,2.928523523914017,3.0746572017669678
7,2008-08-31,3.034952986755349,3.0667667388916016
8,2008-11-30,3.0445224377710423,3.0651943683624268
9,2009-07-31,3.0032042884423196,3.069866418838501
10,2009-08-31,3.1612467120739374,3.056993246078491
11,2009-09-30,2.928523523914017,3.056973695755005
12,2009-10-31,3.1267605360042547,3.065962553024292
13,2009-11-30,3.086486636868117,3.0669620037078857
14,2010-03-31,3.117949906322488,3.0677618980407715
15,2010-05-31,3.005682604456664,3.073497772216797
16,2010-07-31,3.0492730405294144,3.0651731491088867
17,2010-09-30,2.9856819377509947,3.077484130859375
18,2010-11-30,3.0726933147364157,3.0724451541900635
19,2011-03-31,3.1311369106038622,3.06939697265625
20,2011-05-31,3.005682604456664,3.062882900238037
21,2011-06-30,3.1484533606145733,3.0662307739257812
22,2011-07-31,2.923161580772919,3.0669429302215576
23,2011-08-31,2.9601050959626534,3.0736634731292725
24,2011-11-30,3.077312260592497,3.072105884552002
25,2012-01-31,3.0492730405294144,3.0635838508605957
26,2012-05-31,3.0301337003196327,3.0652647018432617
27,2012-07-31,3.0228609409909053,3.053412437438965
28,2012-09-30,2.9496883351049403,3.0617434978485107
29,2012-11-30,3.238678452203596,3.0679376125335693
30,2013-04-30,2.899771882463116,3.064847946166992
31,2013-05-31,2.9699015135707776,3.063627004623413
32,2013-06-30,3.1859393246632752,3.0633904933929443
33,2013-09-30,2.918311126639431,3.064423084259033
34,2013-10-31,3.1086144306553263,3.072524070739746
35,2013-11-30,3.050693831675291,3.0541460514068604
36,2014-01-31,3.135494215972628,3.065577745437622
37,2014-05-31,3.056827372960839,3.0735437870025635
38,2014-07-31,2.895911938327029,3.062666893005371
39,2014-09-30,3.1135153092548187,3.074690341949463
40,2014-11-30,3.1822118405381032,3.070385217666626
41,2014-12-31,3.245712478860701,3.071187734603882
42,2015-01-31,3.367295830020957,3.0657413005828857
43,2015-05-31,3.0633909220745346,3.070192575454712
44,2015-07-31,2.933856869889095,3.093031883239746
45,2015-09-30,3.1000922889232787,3.0993356704711914
46,2015-11-30,3.2027464429789676,3.0985829830169678
47,2016-01-31,3.1620938108115535,3.0902583599090576
48,2016-09-30,3.0603489166868347,3.067809820175171
49,2016-10-31,3.0633909220745346,3.0696051120758057
50,2016-11-30,3.0914968955838042,3.084667444229126
51,2017-09-30,3.028522096425369,3.086714267730713
52,2017-11-30,3.07961375758067,3.0782341957092285
53,2018-05-31,3.01553490089919,3.0707390308380127
54,2018-08-31,3.109060958905637,3.070810317993164
55,2018-09-30,3.01553490089919,3.0706470012664795
56,2018-10-31,3.0726933147364157,3.067511558532715
57,2018-11-30,2.975529566287492,3.069836378097534
58,2019-09-30,3.12236492453141,3.067192554473877
