data_coleta,observado,previsao
2001-09-30,3.7135720667286978,1.3170695304870605
2001-11-30,1.9459101491981705,-7.5971574783325195
2002-03-31,5.480638923346158,8.858551025390625
2002-05-31,3.610917912671251,-9.145612716674805
2002-07-31,2.0794415418048358,2.7474639415740967
2002-09-30,3.988984046582793,4.485963344573975
2003-01-31,4.78749174279038,2.2899487018585205
2003-04-30,2.8332133441150398,4.365879535675049
2003-05-31,3.7135720667286978,4.171792507171631
2003-09-30,3.526360524645573,3.150825023651123
2003-10-31,2.639057329686687,3.2158703804016113
2004-03-31,4.605170185998092,4.306828022003174
2004-05-31,3.0910424534037704,3.4221229553222656
2004-07-31,3.6635616461552876,3.402146100997925
2004-09-30,3.5835189384838877,4.228756904602051
2004-10-31,4.158883083375297,2.7325055599212646
2005-01-31,4.852030263927429,4.432435035705566
2005-03-31,5.192956850895766,3.6722567081451416
2005-07-31,2.639057329686687,4.215028762817383
2005-09-30,3.367295830020957,3.663447618484497
2005-12-31,4.330733340299489,3.857841730117798
2006-07-31,3.0680529351801287,3.5782883167266846
2006-08-31,4.997212273770872,4.578022003173828
2006-10-31,4.52178857705991,3.7649035453796387
2006-12-31,1.0986122890014431,3.3903112411499023
2007-08-31,4.718498871304023,4.086063861846924
2007-09-30,4.897839799958374,3.344536542892456
2007-11-30,4.973279507559408,3.6065757274627686
2008-03-31,3.828641396510834,5.568953037261963
2008-04-30,2.0794415418048358,2.568232536315918
2008-07-31,3.2580965380599434,3.815906047821045
2008-08-31,4.276666119029945,3.7435426712036133
2008-11-30,5.278114659235619,3.9294660091400146
2009-07-31,3.4339872045174045,4.553793907165527
2009-08-31,4.382026634686381,3.2775156497955322
2009-11-30,5.662960480139418,3.890468120574951
2010-03-31,4.882801922593947,3.8048386573791504
2010-05-31,3.828641396510834,5.038821220397949
2010-07-31,3.401197381695489,3.9747843742370605
2010-09-30,3.526360524645573,3.644219398498535
2010-11-30,4.158883083375297,4.225306510925293
2011-03-31,3.6888794541389363,4.236444473266602
2011-05-31,4.094344562238767,3.850855588912964
2011-07-31,1.0986122890014431,3.852436065673828
2011-08-31,2.8332133441150398,2.967726230621338
2011-11-30,4.2626798770554,3.7932066917419434
