,data_coleta,observado,previsao
0,2001-09-30,3.7135720667286978,1.1505571603775024
1,2001-11-30,1.9459101491981705,0.8363485336303711
2,2002-03-31,5.480638923346158,0.48555788397789
3,2002-05-31,3.610917912671251,-0.34123238921165466
4,2002-07-31,2.0794415418048358,2.1692187786102295
5,2002-09-30,3.988984046582793,2.258012533187866
6,2003-01-31,4.78749174279038,2.226752758026123
7,2003-04-30,2.8332133441150398,2.4330430030822754
8,2003-05-31,3.7135720667286978,2.226346969604492
9,2003-09-30,3.526360524645573,2.2042813301086426
10,2003-10-31,2.639057329686687,2.382875680923462
11,2004-03-31,4.605170185998092,2.3514931201934814
12,2004-05-31,3.0910424534037704,2.2070209980010986
13,2004-07-31,3.6635616461552876,2.275916576385498
14,2004-09-30,3.5835189384838877,2.2513630390167236
15,2004-10-31,4.158883083375297,2.2465410232543945
16,2005-01-31,4.852030263927429,2.3652451038360596
17,2005-03-31,5.192956850895766,2.2719407081604004
18,2005-07-31,2.639057329686687,2.3693878650665283
19,2005-09-30,3.367295830020957,2.416764974594116
20,2005-12-31,4.330733340299489,2.4815871715545654
21,2006-07-31,3.0680529351801287,2.486893653869629
22,2006-08-31,4.997212273770872,2.3864238262176514
23,2006-10-31,4.52178857705991,2.2138938903808594
24,2006-12-31,1.0986122890014431,2.3406474590301514
25,2007-08-31,4.718498871304023,2.3898775577545166
26,2007-09-30,4.897839799958374,2.3283958435058594
27,2007-11-30,4.973279507559408,2.423647403717041
28,2008-03-31,3.828641396510834,2.3036880493164062
29,2008-04-30,2.0794415418048358,2.2162342071533203
30,2008-07-31,3.2580965380599434,2.546978712081909
31,2008-08-31,4.276666119029945,2.4874093532562256
32,2008-11-30,5.278114659235619,2.375178575515747
33,2009-07-31,3.4339872045174045,2.2257273197174072
34,2009-08-31,4.382026634686381,2.18729567527771
35,2009-11-30,5.662960480139418,2.385247230529785
36,2010-03-31,4.882801922593947,2.5088019371032715
37,2010-05-31,3.828641396510834,2.545163631439209
38,2010-07-31,3.401197381695489,2.4570932388305664
39,2010-09-30,3.526360524645573,2.5752155780792236
40,2010-11-30,4.158883083375297,2.5913236141204834
41,2011-03-31,3.6888794541389363,2.4312939643859863
42,2011-05-31,4.094344562238767,2.313391923904419
43,2011-07-31,1.0986122890014431,2.3003571033477783
44,2011-08-31,2.8332133441150398,2.3173773288726807
45,2011-11-30,4.2626798770554,2.3077456951141357
