data_coleta,observado,previsao
2006-11-30,-3.912022955428147,-3.0734331607818604
2006-12-31,-2.995732253553991,-2.9425740242004395
2007-08-31,-3.218875799868201,-3.0988669395446777
2007-09-30,-3.218875799868201,-3.1268298625946045
2007-11-30,-3.218875799868201,-3.111145496368408
2008-03-31,-3.912022955428147,-3.0686299800872803
2008-04-30,-3.912022955428147,-3.015077829360962
2008-07-31,-2.3025850829940455,-3.0757408142089844
2008-08-31,-3.1010927669895954,-3.2449965476989746
2008-11-30,-2.8134107000933697,-3.3158321380615234
2009-07-31,-3.688879414113937,-3.1978280544281006
2009-08-31,-3.912022955428147,-2.9920456409454346
2009-10-31,-2.8134107000933697,-3.07950758934021
2009-11-30,-2.5257286318082555,-3.20308256149292
2010-03-31,-3.912022955428147,-3.3025825023651123
2010-05-31,-3.506557863986649,-3.16204833984375
2010-07-31,-2.590267152112493,-3.0298590660095215
2010-09-30,-2.995732253553991,-3.1782350540161133
2010-11-30,-3.912022955428147,-3.205559492111206
2011-03-31,-3.506557863986649,-3.0336802005767822
2011-05-31,-3.218875799868201,-3.087911367416382
2011-06-30,-2.2072749040988118,-3.229079008102417
2011-07-31,-4.074541876102393,-3.255958080291748
2011-08-31,-4.961844987069691,-3.104421854019165
2011-11-30,-4.961844987069691,-3.041416645050049
2012-05-31,-2.8647039936037273,-3.088299512863159
2012-07-31,-3.506557863986649,-3.8866872787475586
2012-09-30,-4.961844987069691,-3.791121244430542
2012-11-30,-4.961844987069691,-3.3677875995635986
2013-04-30,-3.218875799868201,-3.067018508911133
2013-05-31,-2.8134107000933697,-3.510601758956909
2013-06-30,-2.995732253553991,-3.808065176010132
2013-09-30,-3.912022955428147,-3.469301700592041
2013-10-31,-2.995732253553991,-2.9602701663970947
2013-11-30,-3.218875799868201,-3.14945650100708
2014-01-31,-3.506557863986649,-3.172086477279663
2014-05-31,-4.605170085988096,-3.0887372493743896
2014-07-31,-4.605170085988096,-2.9529056549072266
2014-09-30,-3.506557863986649,-3.090975761413574
2014-11-30,-3.506557863986649,-3.314711809158325
2014-12-31,-3.218875799868201,-3.533815860748291
2015-01-31,-3.912022955428147,-3.4126176834106445
2015-05-31,-2.995732253553991,-2.999337673187256
2015-07-31,-2.995732253553991,-3.1698687076568604
2015-09-30,-2.995732253553991,-3.1444835662841797
2015-11-30,-2.995732253553991,-3.1263551712036133
2016-07-31,-3.218875799868201,-3.0600430965423584
2016-09-30,-2.5257286318082555,-3.0776965618133545
2016-10-31,-2.995732253553991,-3.188431978225708
2017-07-31,-3.912022955428147,-3.071154832839966
2017-09-30,-2.8705691129529263,-3.0240118503570557
2017-11-30,-2.407945597540761,-3.101447343826294
2018-05-31,-3.912022955428147,-3.177391529083252
2018-08-31,-2.407945597540761,-3.139051914215088
2018-09-30,-3.912022955428147,-3.1581122875213623
2018-10-31,-3.218875799868201,-3.0230553150177
2018-11-30,-4.199705011213263,-3.2457733154296875
2019-09-30,-3.218875799868201,-2.9860825538635254
