,data_coleta,observado,previsao
0,2006-11-30,-3.912022955428147,-3.181093692779541
1,2006-12-31,-2.995732253553991,-3.1965298652648926
2,2007-08-31,-3.218875799868201,-3.174044132232666
3,2007-09-30,-3.218875799868201,-3.1861679553985596
4,2007-11-30,-3.218875799868201,-3.206036329269409
5,2008-03-31,-3.912022955428147,-3.238858222961426
6,2008-04-30,-3.912022955428147,-3.2150065898895264
7,2008-07-31,-2.3025850829940455,-3.230468988418579
8,2008-08-31,-3.1010927669895954,-3.237473249435425
9,2008-11-30,-2.8134107000933697,-3.2432448863983154
10,2009-07-31,-3.688879414113937,-3.2459628582000732
11,2009-08-31,-3.912022955428147,-3.2180335521698
12,2009-10-31,-2.8134107000933697,-3.188783645629883
13,2009-11-30,-2.5257286318082555,-3.22025465965271
14,2010-03-31,-3.912022955428147,-3.2257513999938965
15,2010-05-31,-3.506557863986649,-3.244844675064087
16,2010-07-31,-2.590267152112493,-3.2313320636749268
17,2010-09-30,-2.995732253553991,-3.2029571533203125
18,2010-11-30,-3.912022955428147,-3.214857339859009
19,2011-03-31,-3.506557863986649,-3.2423794269561768
20,2011-05-31,-3.218875799868201,-3.218813419342041
21,2011-06-30,-2.2072749040988118,-3.2098824977874756
22,2011-07-31,-4.074541876102393,-3.2332053184509277
23,2011-08-31,-4.961844987069691,-3.246685266494751
24,2011-11-30,-4.961844987069691,-3.2311367988586426
25,2012-05-31,-2.8647039936037273,-3.242818593978882
26,2012-07-31,-3.506557863986649,-3.2708868980407715
27,2012-09-30,-4.961844987069691,-3.3420207500457764
28,2012-11-30,-4.961844987069691,-3.3493423461914062
29,2013-04-30,-3.218875799868201,-3.3165910243988037
30,2013-05-31,-2.8134107000933697,-3.2756459712982178
31,2013-06-30,-2.995732253553991,-3.320673942565918
32,2013-09-30,-3.912022955428147,-3.3380136489868164
33,2013-10-31,-2.995732253553991,-3.281759262084961
34,2013-11-30,-3.218875799868201,-3.211960792541504
35,2014-01-31,-3.506557863986649,-3.2113680839538574
36,2014-05-31,-4.605170085988096,-3.228679656982422
37,2014-07-31,-4.605170085988096,-3.2487752437591553
38,2014-09-30,-3.506557863986649,-3.2411701679229736
39,2014-11-30,-3.506557863986649,-3.275273084640503
40,2014-12-31,-3.218875799868201,-3.306053400039673
41,2015-01-31,-3.912022955428147,-3.324545383453369
42,2015-05-31,-2.995732253553991,-3.289844036102295
43,2015-07-31,-2.995732253553991,-3.2445101737976074
44,2015-09-30,-2.995732253553991,-3.2399542331695557
45,2015-11-30,-2.995732253553991,-3.231769323348999
46,2016-07-31,-3.218875799868201,-3.231614351272583
47,2016-09-30,-2.5257286318082555,-3.1999664306640625
48,2016-10-31,-2.995732253553991,-3.1996591091156006
49,2017-07-31,-3.912022955428147,-3.1986122131347656
50,2017-09-30,-2.8705691129529263,-3.200927734375
51,2017-11-30,-2.407945597540761,-3.2046334743499756
52,2018-05-31,-3.912022955428147,-3.1982479095458984
53,2018-08-31,-2.407945597540761,-3.220367908477783
54,2018-09-30,-3.912022955428147,-3.2265756130218506
55,2018-10-31,-3.218875799868201,-3.19657301902771
56,2018-11-30,-4.199705011213263,-3.207120656967163
57,2019-09-30,-3.218875799868201,-3.242729425430298
