,data_coleta,observado,previsao
0,2006-08-31,0.8754687377705666,2.2732958793640137
1,2006-10-31,1.6677068207467554,2.24668288230896
2,2006-11-30,0.7884573608188158,2.2986690998077393
3,2006-12-31,1.029619417538301,2.2156031131744385
4,2007-08-31,1.6311994044113078,2.1787047386169434
5,2007-09-30,2.0579625101304257,2.226954698562622
6,2007-11-30,2.672768387026631,2.272279739379883
7,2008-03-31,1.899117987698255,2.2562286853790283
8,2008-04-30,0.8796267479175015,2.348832607269287
9,2008-07-31,1.3244189576677605,2.4275076389312744
10,2008-08-31,2.08256166914069,2.447462320327759
11,2008-11-30,2.4765384002015174,2.4226202964782715
12,2009-07-31,1.2193539066596593,2.3313801288604736
13,2009-08-31,1.5173226237455928,2.3028342723846436
14,2009-10-31,2.7080502011688767,2.3823843002319336
15,2009-11-30,2.850706501561537,2.4374401569366455
16,2010-03-31,2.199444334185397,2.433459520339966
17,2010-05-31,0.9969486352606133,2.3939850330352783
18,2010-07-31,0.7514160891556193,2.474209785461426
19,2010-09-30,1.2753628006919386,2.521782636642456
20,2011-03-31,2.624668592235623,2.4381508827209473
21,2011-05-31,2.4765384002015174,2.3175477981567383
22,2011-07-31,1.1378330021419039,2.2516558170318604
23,2011-08-31,1.391281902879686,2.311520576477051
24,2011-11-30,1.4134230287514524,2.409489154815674
25,2012-05-31,0.5068176029708615,2.4627928733825684
26,2012-07-31,1.9523181454925882,2.3634846210479736
27,2012-09-30,1.3270750017251713,2.2516355514526367
28,2012-11-30,1.1908875650812318,2.26633358001709
29,2013-04-30,2.8775116422228346,2.2553017139434814
30,2013-09-30,0.22314355211420983,2.258038282394409
31,2013-10-31,2.501435951821178,2.3575637340545654
32,2013-11-30,0.7080357935463067,2.322465658187866
33,2014-01-31,1.64093657968727,2.342038631439209
34,2014-05-31,1.7967470109049317,2.3783867359161377
35,2014-07-31,1.1346227265126863,2.239584445953369
36,2014-09-30,1.8245492922123363,2.3652048110961914
37,2014-11-30,1.3376291894010768,2.265000343322754
38,2014-12-31,1.3862943613698906,2.3437654972076416
39,2015-01-31,1.8421356767116004,2.331835985183716
40,2015-05-31,1.8484548130620806,2.302617073059082
41,2015-07-31,1.769854634010363,2.346693754196167
42,2015-09-30,2.256541154597351,2.3270680904388428
43,2015-11-30,1.8961194847024478,2.365997552871704
44,2016-01-31,2.639057329686687,2.4121835231781006
45,2016-07-31,1.9878743482913317,2.4272305965423584
46,2016-09-30,2.312535423946224,2.4481847286224365
47,2016-10-31,1.7749523510811653,2.485229969024658
48,2017-07-31,1.3164082339238208,2.476764678955078
49,2017-09-30,1.7884205681297645,2.493940591812134
50,2017-11-30,2.5649493575384597,2.429698944091797
51,2018-05-31,1.3083328199204491,2.4216971397399902
52,2018-08-31,2.7725887223022814,2.3730664253234863
53,2018-09-30,0.6931471810599453,2.381176233291626
54,2018-10-31,2.302585093094046,2.4332799911499023
55,2018-11-30,1.1474024531550022,2.4451558589935303
56,2019-09-30,1.7526720806933183,2.368248701095581
