data_coleta,observado,previsao
2008-11-30,1.0986122890014431,1.1328797340393066
2009-07-31,1.0986122890014431,1.1328797340393066
2009-08-31,1.0986122890014431,1.1328797340393066
2009-09-30,1.0986122890014431,1.1328797340393066
2009-10-31,1.0986122890014431,1.1328797340393066
2009-11-30,1.0986122890014431,1.1328797340393066
2010-03-31,1.3862943613698906,1.1328797340393066
2010-05-31,1.0986122890014431,1.0590981245040894
2010-07-31,1.0986122890014431,1.31644868850708
2010-09-30,1.0986122890014431,1.1133750677108765
2010-11-30,1.0986122890014431,1.3270678520202637
2011-05-31,1.0986122890014431,1.1635791063308716
2011-06-30,1.0986122890014431,1.1328797340393066
2011-07-31,1.0986122890014431,1.1328797340393066
2011-08-31,1.0986122890014431,1.1328797340393066
2011-11-30,1.3862943613698906,1.1328797340393066
2012-01-31,1.0986122890014431,1.0590981245040894
2012-05-31,1.0986122890014431,1.31644868850708
2012-09-30,1.0986122890014431,1.1133750677108765
2012-11-30,1.0986122890014431,1.3270678520202637
2013-04-30,1.0986122890014431,1.1635791063308716
2013-05-31,1.0986122890014431,1.1328797340393066
2013-06-30,1.0986122890014431,1.1328797340393066
2013-09-30,1.0986122890014431,1.1328797340393066
2013-10-31,1.0986122890014431,1.1328797340393066
2013-11-30,1.0986122890014431,1.1328797340393066
2014-01-31,1.0986122890014431,1.1328797340393066
2014-05-31,1.0986122890014431,1.1328797340393066
2014-07-31,1.0986122890014431,1.1328797340393066
2014-09-30,1.0986122890014431,1.1328797340393066
2014-11-30,1.0986122890014431,1.1328797340393066
2014-12-31,1.0986122890014431,1.1328797340393066
2015-01-31,1.3862943613698906,1.1328797340393066
2015-05-31,1.0986122890014431,1.0590981245040894
2015-09-30,1.3862943613698906,1.31644868850708
2015-11-30,1.0986122890014431,1.2318276166915894
2016-01-31,1.0986122890014431,1.2660696506500244
2016-07-31,1.0986122890014431,1.1473562717437744
2016-09-30,1.0986122890014431,1.3270678520202637
2016-10-31,1.0986122890014431,1.1635791063308716
2016-11-30,1.0986122890014431,1.1328797340393066
2017-07-31,1.0986122890014431,1.1328797340393066
2017-09-30,1.0986122890014431,1.1328797340393066
2017-11-30,1.0986122890014431,1.1328797340393066
2018-05-31,1.0986122890014431,1.1328797340393066
2018-08-31,1.0986122890014431,1.1328797340393066
2018-09-30,1.0986122890014431,1.1328797340393066
2018-11-30,1.2527629687810824,1.1328797340393066
2019-09-30,1.0986122890014431,1.0976277589797974
