,data_coleta,observado,previsao
0,2006-11-30,-3.912022955428147,-3.291813611984253
1,2006-12-31,-2.995732253553991,-3.323366403579712
2,2007-08-31,-3.218875799868201,-3.275195598602295
3,2007-09-30,-3.218875799868201,-3.2956111431121826
4,2007-11-30,-3.218875799868201,-3.332796335220337
5,2008-03-31,-3.912022955428147,-3.402747869491577
6,2008-04-30,-3.912022955428147,-3.3563036918640137
7,2008-07-31,-2.3025850829940455,-3.383164405822754
8,2008-08-31,-3.1010927669895954,-3.39593505859375
9,2008-11-30,-2.8134107000933697,-3.407259702682495
10,2009-07-31,-3.688879414113937,-3.4143106937408447
11,2009-08-31,-3.912022955428147,-3.360992908477783
12,2009-10-31,-2.8134107000933697,-3.300367593765259
13,2009-11-30,-2.5257286318082555,-3.3638486862182617
14,2010-03-31,-3.912022955428147,-3.374138593673706
15,2010-05-31,-3.506557863986649,-3.4122889041900635
16,2010-07-31,-2.590267152112493,-3.385179042816162
17,2010-09-30,-2.995732253553991,-3.329770565032959
18,2010-11-30,-3.912022955428147,-3.351842164993286
19,2011-03-31,-3.506557863986649,-3.408153772354126
20,2011-05-31,-3.218875799868201,-3.362111806869507
21,2011-06-30,-2.2072749040988118,-3.341264009475708
22,2011-07-31,-4.074541876102393,-3.389488935470581
23,2011-08-31,-4.961844987069691,-3.415922164916992
24,2011-11-30,-4.961844987069691,-3.3793747425079346
25,2012-05-31,-2.8647039936037273,-3.3859703540802
26,2012-07-31,-3.506557863986649,-3.4265918731689453
27,2012-09-30,-4.961844987069691,-3.569364547729492
28,2012-11-30,-4.961844987069691,-3.580918312072754
29,2013-04-30,-3.218875799868201,-3.520228862762451
30,2013-05-31,-2.8134107000933697,-3.4453375339508057
31,2013-06-30,-2.995732253553991,-3.530858039855957
32,2013-09-30,-3.912022955428147,-3.567293167114258
33,2013-10-31,-2.995732253553991,-3.4723360538482666
34,2013-11-30,-3.218875799868201,-3.3508048057556152
35,2014-01-31,-3.506557863986649,-3.347421646118164
36,2014-05-31,-4.605170085988096,-3.3806800842285156
37,2014-07-31,-4.605170085988096,-3.416196823120117
38,2014-09-30,-3.506557863986649,-3.3938868045806885
39,2014-11-30,-3.506557863986649,-3.453296184539795
40,2014-12-31,-3.218875799868201,-3.5099728107452393
41,2015-01-31,-3.912022955428147,-3.5479447841644287
42,2015-05-31,-2.995732253553991,-3.48987078666687
43,2015-07-31,-2.995732253553991,-3.41139554977417
44,2015-09-30,-2.995732253553991,-3.4036314487457275
45,2015-11-30,-2.995732253553991,-3.388904094696045
46,2016-07-31,-3.218875799868201,-3.3904693126678467
47,2016-09-30,-2.5257286318082555,-3.3308327198028564
48,2016-10-31,-2.995732253553991,-3.3306071758270264
49,2017-07-31,-3.912022955428147,-3.3287925720214844
50,2017-09-30,-2.8705691129529263,-3.3309595584869385
51,2017-11-30,-2.407945597540761,-3.3362600803375244
52,2018-05-31,-3.912022955428147,-3.321762800216675
53,2018-08-31,-2.407945597540761,-3.3653831481933594
54,2018-09-30,-3.912022955428147,-3.3778395652770996
55,2018-10-31,-3.218875799868201,-3.317321300506592
56,2018-11-30,-4.199705011213263,-3.3330161571502686
57,2019-09-30,-3.218875799868201,-3.4019417762756348
