data_coleta,observado,previsao
2008-04-30,1.9021075265461742,1.861562967300415
2008-07-31,1.8562979905218762,1.873115062713623
2008-08-31,1.8082887713431999,1.8621366024017334
2008-11-30,1.8405496335562173,1.8684344291687012
2009-07-31,1.9021075265461742,1.851457118988037
2009-08-31,1.8405496335562173,1.8617767095565796
2009-09-30,1.8562979905218762,1.856544852256775
2009-10-31,1.8405496335562173,1.8625550270080566
2009-11-30,1.8405496335562173,1.8509948253631592
2010-03-31,1.8405496335562173,1.8676135540008545
2010-05-31,1.8405496335562173,1.8526084423065186
2010-07-31,1.887069649183895,1.855208396911621
2010-09-30,1.8718021770554376,1.8652825355529785
2010-11-30,1.8405496335562173,1.8598705530166626
2011-03-31,1.8245492922123363,1.8614665269851685
2011-05-31,1.8405496335562173,1.8528178930282593
2011-06-30,1.8405496335562173,1.8644894361495972
2011-07-31,1.9021075265461742,1.8579120635986328
2011-08-31,1.8562979905218762,1.8703467845916748
2011-11-30,1.8245492922123363,1.8520525693893433
2012-01-31,1.8405496335562173,1.8607072830200195
2012-05-31,1.8718021770554376,1.8532757759094238
2012-07-31,1.8405496335562173,1.863814115524292
2012-09-30,1.887069649183895,1.8579906225204468
2012-11-30,1.8453002363140627,1.8691635131835938
2013-04-30,1.8961194847024478,1.854729175567627
2013-05-31,1.862528540271542,1.8695979118347168
2013-06-30,1.8764069434414792,1.8568655252456665
2013-09-30,1.9198594720019984,1.8706469535827637
2013-10-31,1.9050881546838676,1.8759644031524658
2013-11-30,1.9430489169175476,1.8743689060211182
2014-01-31,1.8180767777077662,1.88262939453125
2014-05-31,1.9257074418835665,1.8716763257980347
2014-07-31,1.9139771020997969,1.8794341087341309
2014-09-30,1.9213246737291116,1.867412805557251
2014-11-30,1.860974538405049,1.8780361413955688
2014-12-31,1.8900953700999743,1.862308144569397
2015-01-31,1.8515994697410578,1.8748112916946411
2015-05-31,1.8771723472292074,1.8792065382003784
2015-07-31,1.8825138326487263,1.871726632118225
2015-09-30,1.8341801852717516,1.8608092069625854
2015-11-30,1.8468787686068633,1.8659274578094482
2016-07-31,1.8050046961425494,1.858223557472229
2016-09-30,1.8468787686068633,1.8721510171890259
2016-10-31,1.8293763329598756,1.857832431793213
2016-11-30,1.8946168548181388,1.8480452299118042
2017-09-30,1.8547342685459378,1.8680323362350464
2017-11-30,1.843719208316994,1.8421109914779663
2018-05-31,1.9169226123291199,1.8632402420043945
2018-08-31,1.8515994697410578,1.8788498640060425
2018-09-30,1.9213246737291116,1.867768406867981
2018-10-31,1.8099267733471702,1.8791998624801636
2018-11-30,1.8633046365463097,1.8632478713989258
2019-09-30,1.8325814639083102,1.8718358278274536
