data_coleta,observado,previsao
2006-12-31,2.995732273603991,3.1046886444091797
2007-08-31,3.1441522787153677,3.1760900020599365
2007-09-30,3.0516399055395684,3.185009479522705
2007-11-30,2.980618635794704,3.1158690452575684
2008-03-31,3.1654750481832794,3.111321210861206
2008-04-30,3.01553490089919,3.176827907562256
2008-07-31,2.928523523914017,3.1615233421325684
2008-08-31,3.034952986755349,3.1082921028137207
2008-11-30,3.0445224377710423,3.1784861087799072
2009-07-31,3.0032042884423196,3.1976101398468018
2009-08-31,3.1612467120739374,3.1027073860168457
2009-09-30,2.928523523914017,3.1448185443878174
2009-10-31,3.1267605360042547,3.095546007156372
2009-11-30,3.086486636868117,3.102998733520508
2010-03-31,3.117949906322488,3.063354253768921
2010-05-31,3.005682604456664,3.107856035232544
2010-07-31,3.0492730405294144,3.0852670669555664
2010-09-30,2.9856819377509947,3.1546719074249268
2010-11-30,3.0726933147364157,3.132200241088867
2011-03-31,3.1311369106038622,3.1666324138641357
2011-05-31,3.005682604456664,3.085115432739258
2011-06-30,3.1484533606145733,3.077178716659546
2011-07-31,2.923161580772919,3.167353391647339
2011-08-31,2.9601050959626534,3.1117799282073975
2011-11-30,3.077312260592497,3.1189827919006348
2012-01-31,3.0492730405294144,3.1557178497314453
2012-05-31,3.0301337003196327,3.13730525970459
2012-07-31,3.0228609409909053,3.1081557273864746
2012-09-30,2.9496883351049403,3.1168084144592285
2012-11-30,3.238678452203596,3.135317802429199
2013-04-30,2.899771882463116,3.1103148460388184
2013-05-31,2.9699015135707776,3.1391568183898926
2013-06-30,3.1859393246632752,3.0700583457946777
2013-09-30,2.918311126639431,3.118088722229004
2013-10-31,3.1086144306553263,3.233464002609253
2013-11-30,3.050693831675291,3.1720151901245117
2014-01-31,3.135494215972628,3.05538272857666
2014-05-31,3.056827372960839,3.1083264350891113
2014-07-31,2.895911938327029,3.0693275928497314
2014-09-30,3.1135153092548187,3.09765625
2014-11-30,3.1822118405381032,3.1705050468444824
2014-12-31,3.245712478860701,3.167431116104126
2015-01-31,3.367295830020957,3.034012794494629
2015-05-31,3.0633909220745346,3.075794219970703
2015-07-31,2.933856869889095,3.0513734817504883
2015-09-30,3.1000922889232787,3.0915780067443848
2015-11-30,3.2027464429789676,3.118630886077881
2016-01-31,3.1620938108115535,3.2627158164978027
2016-09-30,3.0603489166868347,3.043470621109009
2016-10-31,3.0633909220745346,3.1151270866394043
2016-11-30,3.0914968955838042,3.128185987472534
2017-09-30,3.028522096425369,3.154191493988037
2017-11-30,3.07961375758067,3.14056396484375
2018-05-31,3.01553490089919,3.1335551738739014
2018-08-31,3.109060958905637,3.1038975715637207
2018-09-30,3.01553490089919,3.1471028327941895
2018-10-31,3.0726933147364157,3.072589635848999
2018-11-30,2.975529566287492,3.14522385597229
2019-09-30,3.12236492453141,3.0869312286376953
