,parametro,mape_treino,rmse_treino,std_rmse_treino,r_quad_treino,mape_teste,rmse_teste,std_rmse_teste,r_quad_teste,TECNICA
5,solido,5.53504111111111,0.17304444444444442,0.005232436818703921,0.2352555555555556,3.7763066666666667,0.1124288888888889,0.0025561071868404265,0.11594888888888888,MLP (UNIVARIADA)
5,solido,6.431222222222222,0.17255555555555552,0.004825344611246325,0.19322222222222224,3.946111111111111,0.11533333333333333,0.0031150768375280435,0.03966666666666666,MLP (TODAS VAR.)
5,solido,6.331666666666668,0.17444444444444446,0.002897423291201173,0.21666666666666667,4.013444444444445,0.11644444444444445,0.002182986967154279,0.05911111111111113,LSTM (TODAS VAR.)
5,solido,5.612171111111111,0.17317888888888888,0.003164645358790392,0.19111111111111112,3.891143333333333,0.11692444444444446,0.0034006473603030067,0.035333333333333335,MLP (VAR. SELEC.)
5,solido,5.750898888888887,0.1760288888888889,0.0024084378421512405,0.21744444444444444,3.977357777777777,0.11802222222222222,0.004550236732411582,0.055555555555555566,LSTM (VAR. SELEC.)
5,solido,5.769444444444446,0.17799999999999996,0.004682512779045656,0.2264444444444445,4.028444444444443,0.11855555555555555,0.0035416394334464953,0.1118888888888889,LSTM (UNIVARIADA)
5,solido,4.572666666666667,0.14466666666666672,0.004988876515698579,0.3766666666666668,5.225333333333333,0.14999999999999994,2.7755575615628914e-17,0.192,RL (UNIVARIADA)
5,solido,7.926313333333333,0.054120000000000015,0.0010463906217724496,0.9406666666666664,5.649866666666666,0.15328666666666665,0.006897329595978113,0.20466666666666672,RF (TODAS VAR.)
5,solido,1.7971066666666664,0.05770666666666666,0.004262935868884522,0.92566,5.540873333333335,0.1660466666666667,0.003515843505555323,0.20028,RF (UNIVARIADA)
5,solido,1.6975000000000002,0.05447333333333333,0.0012449721103524984,0.9393333333333332,5.622993333333333,0.16759333333333332,0.004105356934001664,0.21133333333333332,RF (VAR. SELEC.)
5,solido,7.6475,0.1281466666666667,0.008715340243246708,0.5073333333333333,6.309780000000003,0.17204666666666668,0.0215538663713858,0.11733333333333335,RL (TODAS VAR.)
5,solido,4.3306266666666655,0.13316,0.006958333133732532,0.4693200000000001,5.768153333333332,0.17439333333333332,0.01409309365926761,0.14338,RL (VAR. SELEC.)
