data_coleta,ph,coliformes,dbo,fosforo,od,solido,temperatura,turbidez
1981-07-31,6.319387755102041,6.044948153253901,25.70408163265306,0.7438775510204081,1.2444444444444445,298.1734693877551,22.73469387755102,60.14183673469388
1981-08-31,6.3244897959183675,6.025784771580795,23.408163265306122,0.7013265306122448,1.3888888888888888,285.3469387755102,22.612244897959183,56.269387755102045
1981-09-30,6.329591836734694,6.005736608170578,21.112244897959187,0.6587755102040815,1.5333333333333334,272.5204081632653,22.489795918367346,52.39693877551021
1981-10-31,6.334693877551021,5.984717989993074,18.816326530612244,0.6162244897959184,1.6777777777777778,259.6938775510204,22.367346938775512,48.52448979591837
1981-11-30,6.339795918367347,5.962630164575039,16.52040816326531,0.573673469387755,1.8222222222222222,246.8673469387755,22.244897959183675,44.65204081632653
1981-12-31,6.344897959183673,5.93935849417944,14.22448979591837,0.5311224489795918,1.9666666666666668,234.0408163265306,22.122448979591837,40.779591836734696
1982-01-31,6.35,5.91476885474952,11.928571428571429,0.48857142857142855,2.111111111111111,221.21428571428572,22.0,36.90714285714286
1982-02-28,6.1,5.771289402907925,7.05,0.23,3.35,173.5,19.0,20.9
1982-03-31,6.3999999999999995,5.920226580752047,13.833333333333334,0.6216666666666666,1.7666666666666668,251.33333333333334,22.0,61.99166666666667
1982-04-30,6.7,5.854920276480076,18.8,1.783,2.2,264.0,20.4,30.95351933777893
1982-05-31,6.366666666666667,5.593678822474826,12.0,0.44416666666666665,2.2199999999999998,183.66666666666666,19.833333333333332,20.099999999999998
1982-06-30,6.67,5.919975485943837,18.2,0.8689999999999998,1.985714285714286,251.2,22.2,44.96
1982-07-31,6.785,5.874195492900113,21.1,1.5944999999999998,2.1106122448979594,261.1,20.85,47.230000000000004
1982-08-31,6.9,6.245512914572308,24.0,2.32,2.235510204081633,271.0,19.5,49.5
1982-09-30,6.796666666666667,6.1865860672813,21.116666666666667,1.9479166666666665,2.3604081632653067,251.53333333333333,19.916666666666668,47.288333333333334
1982-10-31,6.693333333333333,6.118389605008258,18.233333333333334,1.5758333333333332,2.48530612244898,232.06666666666666,20.333333333333332,45.07666666666667
1982-11-30,6.590000000000001,6.0374527540334935,15.35,1.20375,2.6102040816326535,212.6,20.75,42.865
1982-12-31,6.486666666666667,5.937895954778858,12.466666666666667,0.8316666666666668,2.7351020408163267,193.13333333333333,21.166666666666664,40.653333333333336
1983-01-31,6.383333333333334,5.80850974308429,9.583333333333334,0.4595833333333334,2.8600000000000003,173.66666666666666,21.583333333333332,38.44166666666667
1983-02-28,6.82265291442647,5.771289402907925,3.0,0.11499999999999999,2.6999999999999997,83.33333333333333,22.666666666666668,13.166666666666666
1983-03-31,6.239999999999999,6.255427086425021,12.6,0.5399999999999999,2.166666666666666,244.46666666666667,21.4,64.14666666666668
1983-04-30,6.546666666666666,5.892271476710871,8.666666666666666,0.2786666666666667,3.5272727272727264,138.6,20.2,22.266666666666666
1983-05-31,6.622222222222223,5.874195492900113,20.77777777777778,0.8283333333333334,2.2639738585053117,258.0,21.22222222222222,49.0
1983-06-30,6.4399999999999995,5.827800314124227,10.2,0.673,1.95,375.2,22.4,34.662997973454594
1983-07-31,6.816666666666666,5.89671044125591,12.333333333333334,0.41083333333333333,1.890795727865022,344.6666666666667,19.833333333333332,34.662997973454594
1983-08-31,6.033333333333334,5.771289402907925,9.0,0.15333333333333335,1.890795727865022,183.66666666666666,17.0,54.666666666666664
1983-09-30,6.2666666666666675,5.771289402907925,7.166666666666667,0.16666666666666669,1.9474630599744078,155.75,16.75,42.83333333333333
1983-10-31,6.5,5.771289402907925,5.333333333333334,0.18,2.023419466868849,127.83333333333333,16.5,31.0
1983-11-30,6.7333333333333325,5.771289402907925,3.5,0.19333333333333333,2.094253014199795,99.91666666666666,16.25,19.166666666666664
1983-12-31,6.966666666666666,5.771289402907925,1.6666666666666667,0.20666666666666667,2.2639738585053117,72.0,16.0,7.333333333333333
1984-01-31,6.51,5.929416779783316,9.8,0.305,2.094253014199795,108.2,21.3,30.4
1984-02-29,6.7631578947368425,5.802555929510838,13.368421052631579,0.6418421052631579,3.3571428571428563,174.1578947368421,20.894736842105264,28.09473684210526
1984-03-31,6.414285714285714,5.989967776079045,22.571428571428573,0.48357142857142854,2.2639738585053117,196.42857142857142,22.857142857142858,27.285714285714285
1984-04-30,6.683333333333334,6.123697188619384,27.70157000968825,1.8504166666666666,2.094253014199795,342.75,20.583333333333332,34.662997973454594
1984-05-31,6.933333333333334,6.118767528526269,15.833333333333334,0.7041666666666667,2.975,225.33333333333334,24.333333333333332,23.083333333333332
1984-06-30,6.966666666666668,5.874195492900113,37.333333333333336,1.46,2.5944444444444446,260.0,22.333333333333332,36.333333333333336
1984-07-31,6.966666666666666,5.791289435008448,39.333333333333336,1.2166666666666668,2.213888888888889,367.3333333333333,26.0,30.0
1984-08-31,6.625,5.827800314124227,10.75,0.36499999999999994,1.8333333333333333,175.75,25.75,51.275
1984-09-30,6.7,6.223885411233516,15.5,1.443926834488568,2.466666666666667,220.5,24.5,29.5
1984-10-31,6.6375,6.0270440669246055,12.875,1.619375,3.1,214.375,24.0,37.725
1984-11-30,6.575,5.657056809451825,10.25,0.48875,1.890795727865022,208.25,23.5,45.95
1984-12-31,6.654166666666667,5.771289402907925,7.291666666666666,0.296875,2.023419466868849,158.79166666666666,20.583333333333336,28.208333333333336
1985-01-31,6.733333333333333,5.771289402907925,4.333333333333333,0.105,2.094253014199795,109.33333333333333,17.666666666666668,10.466666666666667
1985-02-28,6.650000000000001,5.771289402907925,4.666666666666667,0.15666666666666668,1.9474630599744078,131.33333333333334,21.833333333333332,24.816666666666666
1985-03-31,6.988888888888889,6.1807027981205165,27.333333333333332,0.8716666666666667,2.2639738585053117,262.1111111111111,19.88888888888889,45.01111111111111
1985-04-30,6.25,5.9559887183683795,32.5,0.9933333333333333,2.433333333333333,348.0,21.0,25.766666666666666
1985-05-31,6.599999999999999,5.771289402907925,3.6666666666666665,0.12666666666666668,2.2639738585053117,138.33333333333334,22.333333333333332,10.366666666666667
1985-06-30,6.483333333333334,6.183270128465978,19.166666666666668,0.7783333333333333,0.85,337.8333333333333,20.166666666666668,57.666666666666664
1985-07-31,6.5,6.247564379112999,27.70157000968825,1.2683333333333333,1.6892857142857143,332.0,22.333333333333332,36.666666666666664
1985-08-31,6.516666666666667,6.175028745729513,24.936183719639622,1.0752777777777778,2.5285714285714285,300.75,21.694444444444443,32.413888888888884
1985-09-30,6.533333333333334,6.087900284530408,50.72222222222223,0.8822222222222222,3.367857142857143,269.5,21.055555555555554,28.16111111111111
1985-10-31,6.550000000000001,5.978789935728724,40.75,0.6891666666666667,1.9474630599744078,238.25,20.416666666666664,23.90833333333333
1985-11-30,6.566666666666667,5.832723310418005,30.77777777777778,0.49611111111111117,2.094253014199795,207.0,19.77777777777778,19.655555555555555
1985-12-31,6.583333333333335,5.611017817898711,20.805555555555557,0.30305555555555563,2.2639738585053117,175.75,19.13888888888889,15.402777777777779
1986-01-31,6.600000000000001,5.771289402907925,10.833333333333334,0.11,2.2639738585053117,144.5,18.5,11.15
1986-02-28,6.6722222222222225,6.001333322281196,19.861111111111114,0.405,2.094253014199795,190.97222222222223,18.97222222222222,19.641666666666666
1986-03-31,6.7444444444444445,6.271798200724054,28.88888888888889,0.7000000000000001,3.1,237.44444444444446,19.444444444444443,28.133333333333333
1986-04-30,6.333333333333333,5.919975485943837,15.5,0.44333333333333336,1.86,245.16666666666666,24.166666666666668,59.96666666666667
1986-05-31,6.516666666666667,5.910270618493974,23.666666666666668,0.4966666666666666,0.8,311.5,22.0,30.331526943823953
1986-06-30,6.0,5.771289402907925,8.666666666666666,0.11833333333333335,1.8408392939213136,144.33333333333334,24.666666666666668,17.066666666666666
1986-07-31,6.866666666666666,5.854920276480076,29.333333333333332,0.63,1.9474630599744078,233.0,23.0,17.116666666666667
1986-08-31,6.747222222222222,5.827800314124227,26.327777777777776,0.5395,1.9474630599744078,213.18333333333334,22.683333333333334,15.902222222222223
1986-09-30,6.627777777777777,5.827800314124227,23.322222222222223,0.44899999999999995,1.9474630599744078,193.36666666666667,22.366666666666667,14.687777777777779
1986-10-31,6.508333333333333,5.791289435008448,20.316666666666666,0.3585,1.9474630599744078,173.55,22.05,13.473333333333333
1986-11-30,6.388888888888889,6.135923654558066,17.31111111111111,0.26799999999999996,1.9474630599744078,153.73333333333335,21.733333333333334,12.25888888888889
1986-12-31,6.269444444444445,5.855685425038958,14.305555555555557,0.17749999999999994,1.9841630501722634,133.91666666666669,21.416666666666668,11.044444444444444
1987-01-31,6.15,5.771289402907925,11.3,0.087,1.9841630501722634,114.1,21.1,9.83
1987-02-28,6.1416666666666675,5.771289402907925,10.066666666666666,0.19641666666666668,2.094253014199795,138.05,19.133333333333333,12.331666666666667
1987-03-31,6.133333333333334,5.771289402907925,8.833333333333334,0.30583333333333335,2.2639738585053117,162.0,17.166666666666668,14.833333333333334
1987-04-30,6.5875,5.574593748967101,11.75,0.5293749999999999,1.86,415.875,23.0,64.6125
1987-05-31,6.466666666666668,5.729921175057445,21.666666666666668,1.0849999999999997,1.8666666666666665,185.16666666666666,21.0,20.5
1987-06-30,6.453333333333334,5.822177454097519,25.400000000000002,1.0979999999999999,2.0216666666666665,208.66666666666666,20.733333333333334,22.6
1987-07-31,6.44,5.898228273641047,29.133333333333333,1.111,2.1766666666666663,232.16666666666669,20.46666666666667,24.7
1987-08-31,6.426666666666667,5.962925148321637,32.86666666666667,1.1239999999999999,2.3316666666666666,255.66666666666669,20.2,26.8
1987-09-30,6.413333333333333,6.019221976690143,36.6,1.137,2.4866666666666664,279.1666666666667,19.933333333333334,28.9
1987-10-31,6.3999999999999995,6.069051484050192,40.333333333333336,1.1500000000000001,2.6416666666666666,302.6666666666667,19.666666666666668,31.0
1987-11-30,6.566666666666666,6.043362671047632,29.666666666666668,0.99,2.7966666666666664,284.6666666666667,22.166666666666668,27.833333333333336
1987-12-31,6.733333333333333,6.016058284492509,19.0,0.83,2.951666666666666,266.6666666666667,24.666666666666668,24.666666666666668
1988-01-31,6.511111111111111,5.844600591451488,14.166666666666668,0.601111111111111,3.1066666666666665,215.7777777777778,22.77777777777778,20.994444444444447
1988-02-29,6.288888888888889,5.557181860476993,9.333333333333334,0.3722222222222222,3.2616666666666667,164.8888888888889,20.88888888888889,17.322222222222223
1988-03-31,6.066666666666666,5.771289402907925,4.5,0.14333333333333334,3.4166666666666665,114.0,19.0,13.65
1988-04-30,6.050000000000001,5.771289402907925,9.916666666666668,0.16416666666666666,1.9841630501722634,115.83333333333334,19.5,10.841666666666667
1988-05-31,6.033333333333334,5.771289402907925,15.333333333333334,0.18499999999999997,2.2639738585053117,117.66666666666667,20.0,8.033333333333333
1988-06-30,6.344444444444444,6.197224456216712,9.11111111111111,0.25722222222222224,1.890795727865022,154.33333333333334,18.0,36.477777777777774
1988-07-31,6.438888888888889,6.188665703745025,10.722222222222221,0.5586111111111112,2.892857142857143,286.66666666666663,20.5,53.40555555555555
1988-08-31,6.533333333333334,6.179934885116079,12.333333333333334,0.86,2.0285714285714285,419.0,23.0,30.331526943823953
1988-09-30,6.65,6.005966994447783,28.5,0.9883333333333333,1.1642857142857141,382.83333333333337,22.666666666666664,49.166666666666664
1988-10-31,6.766666666666667,5.711245515725974,44.666666666666664,1.1166666666666665,0.3,346.6666666666667,22.333333333333332,28.0
1988-11-30,6.533333333333334,5.840138100529637,48.4,1.5325,1.95,326.1666666666667,19.5,54.666666666666664
1988-12-31,6.500000000000001,5.919975485943837,33.0,0.8608333333333332,3.5999999999999996,257.3333333333333,24.5,22.016666666666666
1989-01-31,6.166666666666667,5.771289402907925,6.333333333333333,0.08166666666666667,2.566666666666667,94.0,24.333333333333332,11.433333333333332
1989-02-28,6.416666666666667,6.203214530695535,32.333333333333336,0.47500000000000003,0.9400000000000002,484.1666666666667,21.333333333333332,34.662997973454594
1989-03-31,6.808333333333334,6.078578002414511,48.16666666666667,0.2625,0.4700000000000001,425.58333333333337,20.666666666666664,34.662997973454594
1989-04-30,7.2,5.903090529859707,27.70157000968825,0.05,2.1527010412630845,367.0,20.0,46.0
1989-05-31,6.824999999999999,5.791289435008448,41.375,0.855,1.5999999999999999,417.25,21.75,34.662997973454594
1989-06-30,6.433333333333334,5.874195492900113,27.70157000968825,1.8683333333333334,2.2666666666666666,404.0,23.0,57.833333333333336
1989-07-31,6.599999999999999,5.771289402907925,6.333333333333333,0.09999999999999999,2.094253014199795,85.33333333333333,19.666666666666668,6.866666666666667
1989-08-31,6.533333333333334,5.771289402907925,4.0,0.09666666666666668,2.2639738585053117,87.0,16.0,14.0
1989-09-30,6.466666666666668,5.771289402907925,5.083333333333334,0.10458333333333333,1.9841630501722634,86.91666666666666,19.416666666666664,10.55
1989-10-31,6.400000000000001,5.771289402907925,6.166666666666667,0.1125,3.466666666666667,86.83333333333333,22.833333333333332,7.1000000000000005
1989-11-30,6.133333333333333,5.771289402907925,11.666666666666666,0.036666666666666674,2.8000000000000003,170.33333333333334,24.333333333333332,25.266666666666666
1989-12-31,6.2958333333333325,5.658564173622199,13.291666666666666,0.145,2.316666666666667,221.5,23.75,45.03333333333333
1990-01-31,6.458333333333332,5.947949732206073,14.916666666666668,0.2533333333333333,1.8333333333333335,272.6666666666667,23.166666666666664,64.8
1990-02-28,6.620833333333333,6.120089082337174,16.541666666666668,0.36166666666666664,1.35,323.83333333333337,22.583333333333332,34.662997973454594
1990-03-31,6.783333333333332,6.243038296854499,18.166666666666668,0.47,0.8666666666666666,375.0,22.0,34.662997973454594
1990-04-30,6.5,6.051815104005292,44.833333333333336,1.6550000000000002,1.2333333333333332,292.1666666666667,20.166666666666668,35.6
1990-05-31,6.933333333333334,6.043100574426063,22.0,0.48500000000000004,0.16666666666666666,223.0,25.666666666666668,34.662997973454594
1990-06-30,6.783333333333333,5.827800314124227,24.333333333333336,0.6245833333333334,1.5000000000000002,229.16666666666669,23.333333333333336,34.662997973454594
1990-07-31,6.633333333333333,5.854920276480076,26.666666666666668,0.7641666666666668,2.8333333333333335,235.33333333333334,21.0,42.916666666666664
1990-08-31,6.3999999999999995,5.771289402907925,4.666666666666667,0.09000000000000001,2.533333333333333,85.66666666666667,25.333333333333332,11.633333333333333
1990-09-30,6.066666666666666,5.771289402907925,3.3333333333333335,0.15,2.094253014199795,111.66666666666667,17.666666666666668,6.066666666666666
1990-10-31,7.0,5.854920276480076,37.666666666666664,0.3466666666666667,1.3333333333333333,338.0,20.0,35.333333333333336
1990-11-30,6.8,5.771289402907925,5.0,0.14666666666666667,2.566666666666667,93.66666666666667,23.333333333333332,11.633333333333333
1990-12-31,6.433333333333334,5.771289402907925,6.666666666666667,0.07,2.023419466868849,103.66666666666667,19.666666666666668,7.8999999999999995
1991-01-31,6.627777777777778,5.878692122468538,17.944444444444446,0.5466666666666666,3.4111111111111114,177.61111111111111,19.944444444444446,20.483333333333334
1991-02-28,6.822222222222222,6.174829620412569,29.222222222222225,1.0233333333333332,2.2555555555555555,251.55555555555554,20.22222222222222,33.06666666666667
1991-03-31,7.016666666666667,5.791289435008448,40.5,1.5,1.0999999999999999,325.5,20.5,45.65
1991-04-30,6.441666666666666,6.053469900704276,21.75,0.7975,2.6833333333333336,195.08333333333334,19.916666666666664,26.391666666666666
1991-05-31,6.812230641646682,5.771289402907925,3.0,0.09500000000000001,1.9841630501722634,64.66666666666667,19.333333333333332,7.133333333333333
1991-06-30,6.755555555555556,5.854920276480076,20.555555555555557,0.8033333333333333,0.15555555555555556,267.6666666666667,22.333333333333332,54.888888888888886
1991-07-31,6.812230641646682,5.771289402907925,2.3333333333333335,0.15166666666666667,1.5666666666666667,101.0,21.0,14.966666666666667
1991-08-31,6.333333333333333,5.771289402907925,2.0,0.08166666666666667,1.890795727865022,67.66666666666667,17.333333333333332,3.966666666666667
1991-09-30,6.366666666666667,5.9120581241704215,23.0,0.6725,2.4166666666666665,178.83333333333334,18.0,12.4
1991-10-31,6.275,5.919643963333881,14.833333333333334,0.39125,3.2333333333333334,136.08333333333334,20.5,9.058333333333334
1991-11-30,6.183333333333333,5.92709957183001,6.666666666666667,0.11,1.9474630599744078,93.33333333333333,23.0,5.716666666666666
1991-12-31,6.566666666666666,6.030493192749551,23.333333333333336,1.3675000000000002,2.2750000000000004,203.16666666666669,21.75,22.10833333333333
1992-01-31,6.95,6.113943686379387,40.0,2.625,0.5,313.0,20.5,38.5
1992-02-29,6.915909090909091,5.791289435008448,36.77272727272727,1.7372727272727273,0.6909090909090909,274.5909090909091,21.295454545454547,34.83181818181818
1992-03-31,6.881818181818182,5.827800314124227,33.54545454545455,0.8495454545454546,0.8818181818181817,236.1818181818182,22.09090909090909,31.163636363636364
1992-04-30,6.871212121212121,5.854920276480076,36.641414141414145,1.0835858585858587,0.6545454545454544,278.17676767676767,22.282828282828284,33.60909090909091
1992-05-31,6.860606060606061,5.874195492900113,39.73737373737374,1.3176262626262625,0.4272727272727272,320.1717171717172,22.474747474747474,36.054545454545455
1992-06-30,6.8500000000000005,5.874195492900113,42.833333333333336,1.5516666666666665,0.19999999999999998,362.1666666666667,22.666666666666668,38.5
1992-07-31,7.0,5.771289402907925,34.0,1.8,2.1527010412630845,294.0,19.0,21.0
1992-08-31,6.416666666666667,5.771289402907925,7.166666666666667,0.33166666666666667,2.8333333333333326,69.95,19.5,37.4
1992-09-30,7.033333333333334,5.771289402907925,10.333333333333334,0.22166666666666668,2.023419466868849,123.66666666666667,19.0,10.666666666666666
1992-10-31,6.880952380952381,5.771289402907925,14.38095238095238,0.34654761904761905,1.9474630599744078,125.83333333333334,20.214285714285715,14.86190476190476
1992-11-30,6.728571428571429,5.771289402907925,18.428571428571427,0.4714285714285714,3.6142857142857143,128.0,21.428571428571427,19.057142857142853
1992-12-31,6.753174603174603,5.9261915011860005,19.76984126984127,0.5876587301587302,2.2738095238095237,174.72222222222223,21.88095238095238,21.63968253968254
1993-01-31,6.777777777777778,6.189927071053591,21.11111111111111,0.7038888888888889,0.9333333333333333,221.44444444444446,22.333333333333332,24.22222222222222
1993-02-28,6.813888888888889,6.059663345040457,22.355555555555554,0.5477777777777778,1.3083333333333333,201.55555555555554,23.166666666666664,25.40277777777778
1993-03-31,6.8500000000000005,5.872722138445378,23.6,0.39166666666666666,1.6833333333333333,181.66666666666666,24.0,26.583333333333332
1993-04-30,6.991666666666667,5.919975485943837,32.05,0.5237499999999999,1.8083333333333331,200.66666666666666,20.75,25.083333333333332
1993-05-31,7.133333333333334,5.919975485943837,40.5,0.6558333333333333,1.933333333333333,219.66666666666666,17.5,23.583333333333332
1993-06-30,7.074999999999999,5.919975485943837,34.0,0.62625,2.1916666666666664,247.66666666666669,18.833333333333336,33.583333333333336
1993-07-31,7.016666666666666,6.250025623793019,27.5,0.5966666666666667,2.45,275.6666666666667,20.166666666666668,43.583333333333336
1993-08-31,6.800000000000001,6.113999361547446,19.5,1.2149999999999999,1.9666666666666668,239.66666666666666,20.333333333333332,20.583333333333332
1993-09-30,6.666666666666667,6.000062678647021,10.333333333333334,0.11333333333333333,1.9474630599744078,166.0,20.666666666666668,12.0
1993-10-31,6.753333333333334,6.191296999861897,16.46666666666667,0.5173333333333333,3.3333333333333335,186.26666666666665,21.0,14.333333333333334
1993-11-30,6.840000000000001,5.791289435008448,22.6,0.9213333333333333,2.5,206.53333333333333,21.333333333333332,16.666666666666668
1993-12-31,6.926666666666667,5.827800314124227,28.733333333333334,1.3253333333333335,1.666666666666667,226.79999999999998,21.666666666666668,19.0
1994-01-31,7.013333333333334,5.827800314124227,34.86666666666667,1.7293333333333334,0.8333333333333335,247.06666666666666,22.0,21.333333333333336
1994-02-28,7.1000000000000005,5.854920276480076,41.0,2.1333333333333333,2.1527010412630845,267.3333333333333,22.333333333333332,23.666666666666668
1994-03-31,6.966666666666666,5.791289435008448,37.333333333333336,1.885,0.3333333333333333,256.6666666666667,23.0,37.0
1994-04-30,6.96111111111111,5.827800314124227,41.22222222222223,2.291111111111111,0.7722222222222224,272.8888888888889,21.333333333333336,28.11111111111111
1994-05-31,6.955555555555556,5.854920276480076,45.111111111111114,2.697222222222222,1.2111111111111112,289.1111111111111,19.666666666666668,19.22222222222222
1994-06-30,6.819444444444445,5.791289435008448,28.972222222222225,1.627361111111111,2.5055555555555555,229.30555555555554,19.5,12.81111111111111
1994-07-31,6.683333333333334,5.771289402907925,12.833333333333334,0.5575,1.890795727865022,169.5,19.333333333333332,6.3999999999999995
1994-08-31,6.708333333333334,5.981572142682328,14.583333333333332,0.5904166666666667,2.023419466868849,185.25,20.333333333333332,8.983333333333334
1994-09-30,6.733333333333333,6.221863949657224,16.333333333333332,0.6233333333333334,2.094253014199795,201.0,21.333333333333332,11.566666666666668
1994-10-31,6.566666666666667,5.771289402907925,5.333333333333333,0.13499999999999998,2.6333333333333333,113.33333333333333,22.0,12.966666666666667
1994-11-30,7.066666666666666,5.874195492900113,24.936183719639622,1.443926834488568,2.1527010412630845,467.6666666666667,26.666666666666668,12.866666666666667
1994-12-31,6.683333333333333,6.135785458181971,31.833333333333332,2.3666666666666667,1.2333333333333332,324.0,18.0,22.75
1995-01-31,7.133333333333333,5.854920276480076,30.355555555555554,2.5500000000000003,2.1527010412630845,311.3333333333333,25.0,21.333333333333332
1995-02-28,6.916666666666666,5.827800314124227,28.877777777777776,1.5776000000000001,2.1527010412630845,257.66666666666663,23.5,17.066666666666666
1995-03-31,6.7,5.851291989946375,27.4,0.6052,2.1527010412630845,204.0,22.0,12.8
1995-04-30,6.3999999999999995,5.919975485943837,6.0,0.215,0.9666666666666667,191.33333333333334,24.0,29.400000000000002
1995-05-31,6.8,5.854920276480076,41.2,0.5333333333333333,1.8166666666666667,200.66666666666666,21.5,7.0
1995-06-30,7.1,5.698970872924114,16.0,0.708,2.1527010412630845,250.0,18.0,4.0
1995-07-31,6.5,5.919975485943837,24.375,0.9136666666666665,1.4666666666666668,202.88888888888889,21.22222222222222,19.38888888888889
1995-08-31,6.791666666666666,5.827800314124227,20.6875,0.7164999999999999,2.033333333333333,212.69444444444446,20.36111111111111,20.36111111111111
1995-09-30,7.083333333333333,5.842018442883912,17.0,0.5193333333333333,2.6,222.5,19.5,21.333333333333332
