data_coleta,ph,coliformes,dbo,fosforo,od,solido,temperatura,turbidez
1981-01-31,7.111752247051801,3.6675463395115164,1.5,0.075,4.4,174.0,29.5,30.0
1981-02-28,7.103917244565938,5.2055746018811115,3.4,0.1234,5.220000000000001,172.6,21.6,8.620000000000001
1981-03-31,7.115856593925964,4.006947136561108,4.5,0.16125,3.6,188.75,19.75,9.9
1981-04-30,7.088396275437606,4.9439246401954815,4.2,0.0764,4.375,316.6,24.2,67.14
1981-05-31,7.088396275437606,3.826139617935915,4.0,0.232,3.8000000000000003,236.33333333333334,22.333333333333332,13.266666666666666
1981-06-30,7.096882966688818,4.54558418465844,3.6,0.0994,6.04,185.8,25.2,26.060000000000002
1981-07-31,7.1052687495577835,4.483451577840688,3.8000000000000003,0.107,5.914285714285715,183.94285714285715,25.0,23.76857142857143
1981-08-31,7.119156978767882,4.410921773365865,4.0,0.1146,5.788571428571428,182.0857142857143,24.8,21.47714285714286
1981-09-30,7.119156978767882,4.323801730851003,4.2,0.1222,5.662857142857143,180.22857142857143,24.6,19.185714285714287
1981-10-31,7.138697221101882,4.214704609379907,4.4,0.1298,5.537142857142857,178.3714285714286,24.4,16.894285714285715
1981-11-30,7.103917244565938,4.068661787012747,4.6,0.1374,5.411428571428572,176.51428571428573,24.2,14.602857142857143
1981-12-31,7.103917244565938,3.847011803458294,4.8,0.145,5.285714285714286,174.65714285714287,24.0,12.311428571428571
1982-01-31,7.115856593925964,3.370883016777606,5.0,0.15259999999999999,5.16,172.8,23.8,10.02
1982-02-28,7.111752247051801,5.027842751462677,5.6,0.086,4.0,251.6,25.0,68.0
1982-03-31,7.107294860572735,3.0705304036403067,4.666666666666667,0.21916666666666665,4.5,176.33333333333334,24.0,13.950000000000001
1982-04-30,7.10289313195537,4.782607744284499,4.285714285714286,0.11842857142857144,5.057142857142857,156.0,21.428571428571427,7.528571428571429
1982-05-31,7.096882966688818,3.0833831604753943,3.0,0.11533333333333333,4.8999999999999995,200.33333333333334,21.0,33.36666666666667
1982-06-30,7.1052687495577835,3.337484220026441,4.125,0.12775,4.1,172.625,22.75,9.424999999999999
1982-07-31,7.103917244565938,4.185062055090434,4.3125,0.187625,4.15,185.3125,21.125,24.4625
1982-08-31,7.11302509015973,4.454097535646714,4.5,0.2475,4.2,198.0,19.5,39.5
1982-09-30,7.13,4.78290956540264,7.5,0.315,4.4,200.4,20.0,36.7
1982-10-31,7.11,4.967880121892857,10.5,0.38249999999999995,4.6000000000000005,202.8,20.5,33.9
1982-11-30,7.09,5.097191344690706,13.5,0.44999999999999996,4.800000000000001,205.2,21.0,31.1
1982-12-31,7.111752247051801,5.196703873531367,16.5,0.5175,5.0,207.6,21.5,28.3
1983-01-31,7.111752247051801,5.277611506089506,19.5,0.585,5.2,210.0,22.0,25.5
1983-02-28,7.119156978767882,5.279707239111023,13.833333333333332,0.5658333333333334,5.075,232.08333333333331,21.75,61.583333333333336
1983-03-31,7.10289313195537,5.281792907504166,8.166666666666666,0.5466666666666667,4.95,254.16666666666666,21.5,33.82958228153492
1983-04-30,7.107294860572735,5.21219026877911,11.25,0.655,4.0,279.66718625672934,22.0,40.0
1983-05-31,7.138697221101882,5.025924089810885,18.333333333333332,0.4466666666666666,3.6999999999999993,250.33333333333334,22.333333333333332,49.5
1983-06-30,7.111752247051801,5.342424654883547,11.5,0.44,2.9499999999999997,230.5,23.0,38.0
1983-07-31,7.103917244565938,5.21219026877911,5.25,0.31375,3.905485982007066,238.0,20.5,76.25
1983-08-31,7.115856593925964,5.133595320411036,6.541666666666667,0.34979166666666667,3.8105521792350907,265.5,21.25,33.82958228153492
1983-09-30,7.115856593925964,5.037563272522014,7.833333333333334,0.3858333333333333,6.000000000000001,293.0,22.0,43.82274693981694
1983-10-31,7.111752247051801,4.914083878403559,9.125,0.421875,5.15,320.5,22.75,43.82274693981694
1983-11-30,7.108333333333333,4.740896674896758,10.416666666666668,0.45791666666666664,4.300000000000001,348.0,23.5,43.82274693981694
1983-12-31,7.11302509015973,4.448464119040326,11.708333333333334,0.49395833333333333,3.45,375.5,24.25,43.82274693981694
1984-01-31,7.121836412724187,3.041787318971752,13.0,0.53,2.6,403.0,25.0,43.82274693981694
1984-02-29,7.1000000000000005,4.469100045714246,7.166666666666667,0.7283333333333334,3.5799999999999996,277.1666666666667,21.5,35.333333333333336
1984-03-31,7.1052687495577835,4.697407447903296,8.0,0.424,3.9,216.33333333333334,24.0,21.5
1984-04-30,7.128571428571428,4.315091276372969,8.0,0.7741428571428572,5.114285714285714,218.42857142857142,21.857142857142858,17.571428571428573
1984-05-31,7.114095932890188,3.554812085555943,8.0,0.7216666666666667,3.433333333333333,242.66666666666666,25.0,22.0
1984-06-30,7.115856593925964,3.8028421127390746,6.0,0.51,3.55,187.0,19.0,17.0
1984-07-31,7.133333333333333,4.7512868041718495,8.666666666666666,0.5906666666666668,4.375,241.16666666666666,25.5,10.416666666666666
1984-08-31,7.124999999999999,4.667228743033707,5.75,0.33749999999999997,5.325,212.0,28.0,52.5
1984-09-30,7.1052687495577835,4.8523183230464255,8.5,0.575,3.4000000000000004,193.0,23.25,27.75
1984-10-31,7.1052687495577835,4.950704318533551,8.5,0.49249999999999994,4.183333333333334,204.58333333333331,23.458333333333336,41.04166666666667
1984-11-30,7.1052687495577835,5.03086677344787,8.5,0.41,4.966666666666667,216.16666666666666,23.666666666666668,54.333333333333336
1984-12-31,7.119156978767882,5.046820860589155,11.25,0.4575,4.283333333333333,242.33333333333331,23.083333333333336,31.44166666666667
1985-01-31,7.138697221101882,5.0622095721871325,14.0,0.505,3.5999999999999996,268.5,22.5,8.55
1985-02-28,7.115856593925964,4.604776674494869,14.5,0.43000000000000005,5.4,230.0,19.5,8.5
1985-03-31,7.099999999999999,5.015852737896873,12.166666666666666,0.965,3.4,253.5,21.5,19.166666666666668
1985-04-30,7.121836412724187,4.77815848856469,22.0,1.775,1.5,308.0,19.0,10.0
1985-05-31,7.103917244565938,5.141688021256308,10.25,0.5369999999999999,4.925,248.0,25.0,25.5
1985-06-30,7.088396275437606,4.807879891397919,7.75,0.42125,3.475,336.75,21.75,33.0
1985-07-31,7.1052687495577835,4.252877292563761,13.5,0.7987500000000001,3.6666666666666665,251.0,23.0,20.0
1985-08-31,7.119156978767882,4.310714548718119,6.0,0.372,5.0,395.0,25.5,43.82274693981694
1985-09-30,7.107294860572735,6.049745447625392,8.5,0.3926,4.53,375.9,25.1,43.82274693981694
1985-10-31,7.088396275437606,6.346797018883914,11.0,0.4132,4.06,356.8,24.7,43.82274693981694
1985-11-30,7.111752247051801,6.521553996156977,13.5,0.43379999999999996,3.59,337.7,24.3,43.82274693981694
1985-12-31,7.111752247051801,4.697407447903296,16.0,0.45439999999999997,3.12,318.6,23.9,43.82274693981694
1986-01-31,7.111752247051801,4.697407447903296,18.5,0.475,2.65,299.5,23.5,43.82274693981694
1986-02-28,7.088396275437606,6.441988519068142,13.75,0.294375,3.6875,235.375,21.0,54.8125
1986-03-31,7.11302509015973,3.941312625360662,9.0,0.11375,4.725,171.25,18.5,4.625
1986-04-30,7.124283694110661,3.897718704935313,2.6666666666666665,0.15333333333333335,5.633333333333333,161.33333333333334,25.333333333333332,13.333333333333334
1986-05-31,7.119156978767882,4.4362236242804505,6.833333333333333,0.1583333333333333,4.866666666666666,171.0,22.666666666666668,19.833333333333332
1986-06-30,7.103917244565938,4.442623464883266,8.083333333333334,0.21916666666666668,4.558333333333334,196.75,24.333333333333336,14.204166666666666
1986-07-31,7.111752247051801,4.448930364239807,9.333333333333334,0.28,4.25,222.5,26.0,8.575
1986-08-31,7.103917244565938,4.767584381210221,9.666666666666668,0.2625,3.575,207.75,21.75,13.2875
1986-09-30,7.119156978767882,4.949394886330778,10.0,0.245,2.9,193.0,17.5,18.0
1986-10-31,7.119156978767882,4.398564942881259,13.5,0.155,1.9,206.0,26.0,8.7
1986-11-30,7.096882966688818,4.606848732599296,11.75,0.4525,3.0,305.25,23.5,33.82958228153492
1986-12-31,7.10289313195537,4.747030953469424,10.0,0.75,4.1,404.5,21.0,43.82274693981694
1987-01-31,7.107294860572735,4.617010831199084,7.666666666666666,0.5425,4.3999999999999995,319.3333333333333,20.333333333333332,43.82274693981694
1987-02-28,7.096882966688818,4.430574884046865,5.333333333333333,0.33499999999999996,4.7,234.16666666666666,19.666666666666668,68.66666666666667
1987-03-31,7.119156978767882,4.09694475517694,3.0,0.1275,5.0,149.0,19.0,18.0
1987-04-30,7.129525675765432,5.356442095690219,8.0,0.17583333333333337,5.766666666666667,152.5,25.333333333333332,23.78333333333333
1987-05-31,7.119156978767882,5.113946693020772,9.5,0.73,3.85,207.0,19.5,12.5
1987-06-30,7.119156978767882,5.045978490212323,10.666666666666666,0.5991666666666666,3.7666666666666666,212.83333333333334,21.833333333333332,9.316666666666666
1987-07-31,7.138697221101882,4.965363217869661,11.833333333333334,0.4683333333333333,3.6833333333333336,218.66666666666666,24.166666666666668,6.133333333333333
1987-08-31,7.138697221101882,4.866293247812461,13.0,0.3375,3.6,224.5,26.5,2.9499999999999997
1987-09-30,7.103917244565938,4.668860957617935,12.666666666666668,0.40541666666666665,3.7666666666666666,211.08333333333331,24.083333333333336,9.308333333333334
1987-10-31,7.111752247051801,4.296687123772402,12.333333333333334,0.47333333333333333,3.9333333333333336,197.66666666666666,21.666666666666668,15.666666666666666
1987-11-30,7.1052687495577835,3.4625477288026643,9.5,0.22,5.75,215.0,25.5,46.5
1987-12-31,7.111752247051801,3.9614685553507862,10.0,0.42625,4.625,196.25,23.0,9.075
1988-01-31,7.119156978767882,3.8389120274059985,6.0,0.306875,5.0625,254.625,24.0,35.287499999999994
1988-02-29,7.088396275437606,3.6675463395115164,2.0,0.1875,5.5,313.0,25.0,61.5
1988-03-31,7.096882966688818,3.508664363052943,13.25,0.18625,5.425,300.75,23.75,71.5
1988-04-30,7.103917244565938,3.2555137128195333,24.5,0.185,5.35,288.5,22.5,81.5
1988-05-31,7.096882966688818,4.556073229283206,16.75,0.1895,6.055,236.95,20.45,55.45
1988-06-30,7.088396275437606,4.846095770372051,9.0,0.194,3.8105521792350907,185.4,18.4,29.4
1988-07-31,7.10289313195537,4.714044607998227,11.5,0.27366666666666667,5.613333333333333,210.36666666666667,20.2,31.2
1988-08-31,7.096882966688818,4.52336922097828,14.0,0.35333333333333333,4.466666666666666,235.33333333333334,22.0,33.0
1988-09-30,7.103917244565938,4.517341078522992,22.125,0.7310416666666668,3.258333333333333,253.16666666666669,22.25,24.3125
1988-10-31,7.11302509015973,4.511228084427306,30.25,1.1087500000000001,2.05,271.0,22.5,15.625
1988-11-30,7.119156978767882,4.502235879055773,9.5,0.7375,3.3666666666666667,241.0,19.75,32.875
1988-12-31,7.115856593925964,3.978705371746521,16.75,0.48000000000000004,3.4749999999999996,258.5,24.0,14.025
1989-01-31,7.116736614779115,4.391133671984642,12.791666666666668,0.38583333333333336,5.395833333333334,265.58333333333337,23.833333333333336,61.92916666666666
1989-02-28,7.119156978767882,4.5988014460329465,8.833333333333334,0.2916666666666667,3.781279862809869,272.6666666666667,23.666666666666668,43.82274693981694
1989-03-31,7.103917244565938,4.38338444699495,8.166666666666668,0.27083333333333337,5.133333333333334,245.08333333333334,22.333333333333336,60.71666666666666
1989-04-30,7.11302509015973,3.937066312017428,7.5,0.25,2.95,217.5,21.0,11.6
1989-05-31,7.103917244565938,3.848558572123763,10.25,0.27,4.525,189.75,22.5,19.875
1989-06-30,7.111752247051801,4.208199417133797,8.5,0.245,4.4,217.5,24.0,4.75
1989-07-31,7.088396275437606,4.2330215069876935,8.666666666666666,0.19166666666666665,4.466666666666667,222.5,22.833333333333332,9.666666666666668
1989-08-31,7.107294860572735,4.256501266211318,8.833333333333334,0.1383333333333333,4.533333333333333,227.5,21.666666666666668,14.583333333333334
1989-09-30,7.1052687495577835,4.278776457955645,9.0,0.08499999999999999,4.6,232.5,20.5,19.5
1989-10-31,7.103917244565938,4.417488300705328,7.0,0.1475,3.8,165.5,22.0,8.85
1989-11-30,7.115856593925964,4.818837083737909,8.916666666666668,0.15250000000000002,4.741666666666666,230.41666666666666,22.083333333333336,18.93333333333333
1989-12-31,7.116531578783728,5.023805095790546,10.833333333333334,0.15750000000000003,5.683333333333333,295.3333333333333,22.166666666666668,29.016666666666666
1990-01-31,7.115856593925964,5.180877096998856,10.722222222222223,0.31138888888888894,5.227777777777777,278.8333333333333,23.22222222222222,41.788888888888884
1990-02-28,7.103917244565938,5.29598445731541,10.61111111111111,0.4652777777777778,4.772222222222222,262.3333333333333,24.27777777777778,54.5611111111111
1990-03-31,7.138697221101882,5.386887011571905,10.5,0.6191666666666666,4.316666666666666,245.83333333333334,25.333333333333332,67.33333333333333
1990-04-30,7.111752247051801,4.423262262098614,14.0,0.925,2.45,342.5,19.5,31.5
1990-05-31,7.1,4.1461590556048185,16.0,0.43000000000000005,2.65,234.5,26.5,43.82274693981694
1990-06-30,7.125,4.841991053386625,19.25,1.1124999999999998,2.3,249.25,25.0,33.82958228153492
1990-07-31,7.11302509015973,5.096913487350014,22.5,1.795,1.9500000000000002,264.0,23.5,23.5
1990-08-31,7.088396275437606,3.6181527333785195,6.5,0.295,4.2,275.0,30.5,69.0
1990-09-30,7.138697221101882,4.676436556163573,11.0,0.1925,3.55,191.0,28.5,10.5
1990-10-31,7.115856593925964,5.162193873565205,15.75,0.38,3.65,324.0,20.25,24.75
1990-11-30,7.103917244565938,5.883662002858451,5.0,0.265,4.5,288.0,27.5,17.5
1990-12-31,7.103917244565938,4.417488300705328,6.0,0.18,4.1,174.5,25.5,19.2
1991-01-31,7.115856593925964,5.849112780896784,4.5,0.35,3.8,190.5,27.5,40.5
1991-02-28,7.115856593925964,5.558649780837052,6.166666666666666,0.4354166666666667,3.3249999999999997,234.25,25.333333333333336,43.108333333333334
1991-03-31,7.103917244565938,4.240574207018384,7.833333333333333,0.5208333333333334,2.8499999999999996,278.0,23.166666666666668,45.71666666666667
1991-04-30,7.119156978767882,5.1436423551949595,7.416666666666666,0.4479166666666667,3.5,235.0,22.583333333333336,32.108333333333334
1991-05-31,7.107294860572735,5.4166421712986255,7.0,0.375,4.15,192.0,22.0,18.5
1991-06-30,7.103917244565938,5.3145714991151385,10.333333333333334,0.6933333333333334,4.716666666666667,211.5,23.166666666666668,59.699999999999996
1991-07-31,7.119156978767882,5.74087643225319,4.0,0.2475,4.25,216.5,19.5,12.75
1991-08-31,7.096882966688818,5.518942758408744,10.75,0.94875,2.125,228.5,19.25,11.525
1991-09-30,7.107294860572735,5.041396633271932,17.5,1.65,3.851775958678874,240.5,19.0,10.3
1991-10-31,7.119156978767882,5.178548193483778,12.0,0.635,4.15,239.5,21.0,10.0
1991-11-30,7.103917244565938,5.505727748356031,7.25,0.48625,4.375,143.0,24.5,20.25
1991-12-31,7.1,5.690196966342879,2.5,0.3375,4.6,263.2139462679841,28.0,30.5
1992-01-31,7.115856593925964,5.399934911715625,3.5,0.255,2.5,238.5,30.0,24.0
1992-02-29,7.09375,5.649749480122417,9.5,0.3846875,2.0875000000000004,247.875,26.4375,24.778125
1992-03-31,7.116345600662232,5.807332716078075,15.5,0.514375,1.6750000000000003,257.25,22.875,25.55625
1992-04-30,7.115856593925964,5.597723699273644,12.0,0.2884375,2.6625,222.875,22.1875,21.778125
1992-05-31,7.119156978767882,5.177106320983511,8.5,0.0625,3.65,188.5,21.5,18.0
1992-06-30,7.11302509015973,4.431379848841936,11.0,1.295,1.0333333333333332,261.0,22.0,11.6
1992-07-31,7.13125,4.434684647249025,10.3125,1.2241666666666666,1.9375,264.625,22.8125,31.200000000000003
1992-08-31,7.1125,4.43796448733257,9.625,1.1533333333333333,2.841666666666667,268.25,23.625,50.800000000000004
1992-09-30,7.09375,4.441219743246528,8.9375,1.0825,3.7458333333333336,271.875,24.4375,70.4
1992-10-31,7.111752247051801,4.444450780793918,8.25,1.0116666666666667,4.65,275.5,25.25,33.82958228153492
1992-11-30,7.116345600662232,5.146905966491006,14.25,0.36625,4.3,279.66718625672934,25.5,21.4
1992-12-31,7.114095932890188,5.39539736931118,13.875,0.4779326923076923,4.2,279.66718625672934,24.98076923076923,25.842307692307692
1993-01-31,7.11302509015973,5.552461640827673,13.5,0.5896153846153847,4.1000000000000005,285.61538461538464,24.46153846153846,30.284615384615385
1993-02-28,7.103917244565938,4.755165691252543,17.0,0.9672000000000001,3.4200000000000004,247.8,18.6,21.44
1993-03-31,7.129525675765432,5.423247512780817,25.0,0.575,1.95,280.5,23.0,29.0
1993-04-30,7.116972049030359,5.033427776713536,11.0,0.30666666666666664,5.533333333333332,225.0,27.0,7.833333333333333
1993-05-31,7.111752247051801,5.530094207774739,17.166666666666668,0.7138,2.2,227.66666666666666,20.333333333333332,27.116666666666664
1993-06-30,7.107483810657587,3.8253287314052886,16.25,0.7890119920853629,3.375,261.0,26.375,7.324999999999999
1993-07-31,7.103917244565938,5.986779644024985,18.666666666666668,0.5206666666666667,4.383333333333334,228.16666666666666,21.25,27.166666666666668
1993-08-31,7.12036264065079,5.133701738272232,18.8,1.4878333333333333,3.4499999999999997,282.5,23.666666666666668,24.0
1993-09-30,7.1,4.8172413456756775,12.5,0.8640000000000001,5.75,233.5,19.0,21.0
1993-10-31,7.116736614779115,4.557368831207163,16.571428571428573,0.5776249999999999,4.3875,233.875,23.375,19.375
1993-11-30,7.115856593925964,4.75421259747522,13.452380952380953,0.5076875,4.38125,229.5625,24.0625,27.1875
1993-12-31,7.11302509015973,4.889167190483171,10.333333333333334,0.43775,4.375,225.25,24.75,35.0
1994-01-31,7.113192759555039,5.163514692043693,12.216666666666667,0.5434749999999999,4.3675,236.875,24.475,36.65
1994-02-28,7.114095932890188,5.330334619011103,14.1,0.6492,4.36,248.5,24.2,38.3
1994-03-31,7.12,5.055458607266277,11.6,0.6759999999999999,3.8200000000000003,227.6,23.8,55.6
1994-04-30,7.116345600662232,5.67349285236746,20.444444444444443,1.0711292452198415,4.055555555555555,275.6666666666667,19.88888888888889,16.17777777777778
1994-05-31,7.12036264065079,6.104103178293679,24.125,1.0711292452198415,1.875,293.25,21.875,20.65
1994-06-30,7.11302509015973,4.884376155280442,10.75,1.1207500000000001,4.3,272.0,19.25,11.1
1994-07-31,7.115856593925964,4.380681472737826,10.5,0.324,4.825,216.5,24.5,34.75
1994-08-31,7.111752247051801,5.535421983849963,14.0,2.0675,4.225,294.25,17.75,13.333333333333334
1994-09-30,7.111752247051801,5.811268664392458,15.633333333333333,0.7890119920853629,3.976666666666666,291.26666666666665,19.466666666666665,18.65222222222222
1994-10-31,7.124283694110661,5.978630175405812,17.266666666666666,1.0711292452198415,3.7283333333333326,288.28333333333336,21.183333333333334,23.97111111111111
1994-11-30,7.115856593925964,6.099137340103571,18.9,1.0711292452198415,3.479999999999999,285.3,22.9,29.29
1994-12-31,7.114095932890188,5.929930070418579,31.666666666666668,1.0711292452198415,1.9666666666666668,404.6666666666667,20.0,64.66666666666667
1995-01-31,7.11302509015973,5.958564360993412,16.0,1.315,3.15,289.0,26.0,40.0
1995-02-28,7.119156978767882,4.25529663190434,12.0,0.3575,5.85,119.0,24.5,72.5
1995-03-31,7.1052687495577835,5.814115022428832,10.25,0.29325,5.3999999999999995,234.25,23.5,62.0
1995-04-30,7.121836412724187,5.4275850961825,19.4,0.859,4.84,261.8,22.6,46.6
1995-05-31,7.1125,5.66313625825491,23.375,0.75675,3.9875,245.0,19.875,15.475
1995-06-30,7.121836412724187,6.4066765785733315,8.0,0.345,4.733333333333333,257.0,21.833333333333332,31.25
1995-07-31,7.133333333333334,5.931143894623664,13.666666666666666,0.61225,5.016666666666667,229.83333333333334,25.666666666666668,31.583333333333332
1995-08-31,7.1000000000000005,5.438317854437124,15.428571428571429,0.34528571428571425,4.514285714285714,249.71428571428572,21.285714285714285,51.31428571428571
1995-09-30,7.125570186525219,4.946997247448503,14.0,0.9725714285714284,5.042857142857143,254.28571428571428,21.857142857142858,24.285714285714285
1995-10-31,7.119999999999999,4.583210113102105,19.0,0.5342,4.22,268.6,23.8,21.0
1995-11-30,7.115856593925964,6.085647644860324,29.2,0.581,2.46,379.0,19.4,55.6
1995-12-31,7.119156978767882,5.208981201411852,32.0,0.895,1.85,294.25,19.0,21.125
1996-01-31,7.113192759555039,5.059945671098457,17.0,1.1087777777777776,3.6555555555555554,306.3333333333333,27.333333333333332,48.27777777777778
1996-02-29,7.115856593925964,5.424295106462396,15.5,0.32525000000000004,5.26,228.5,25.6,55.25
1996-03-31,7.116345600662232,5.85301399380821,15.875,0.99125,4.924999999999999,299.875,22.75,61.0
1996-04-30,7.116736614779115,5.57444584170118,16.0,0.6325714285714286,5.0857142857142845,238.0,24.714285714285715,33.142857142857146
1996-05-31,7.114095932890188,5.419957399796435,22.6,1.428,2.7600000000000002,327.2,20.6,22.6
1996-06-30,7.116345600662232,5.614836776025975,27.96666666666667,1.2998333333333334,2.9883333333333333,293.18333333333334,19.05,21.883333333333333
1996-07-31,7.116345600662232,5.748873309430258,33.333333333333336,1.1716666666666669,3.216666666666667,259.1666666666667,17.5,21.166666666666668
1996-08-31,7.10462400846459,6.357043629502185,21.75,0.8605,4.175,226.0,20.0,15.5
1996-09-30,7.121836412724187,5.721316705632627,31.75,0.9512499999999999,3.7499999999999996,235.875,22.625,21.875
1996-10-31,7.103917244565938,5.217002004845443,15.893860516420279,1.1556,4.220000000000001,264.8370828925603,21.2,74.0
1996-11-30,7.114095932890188,5.6161963974501194,18.88888888888889,0.6507777777777779,4.188888888888889,259.0,23.22222222222222,37.333333333333336
1996-12-31,7.116345600662232,6.378444458511645,17.53472222222222,0.8786497584541062,4.39923896499239,261.9657534246575,23.015220700152206,35.669406392694064
1997-01-31,7.121836412724187,4.697407447903296,16.180555555555557,1.1065217391304345,4.609589041095892,264.93150684931504,22.80821917808219,34.00547945205479
1997-02-28,7.121836412724187,6.412231925999642,17.09027777777778,0.9232608695652172,2.304794520547946,247.46575342465752,24.404109589041095,26.002739726027396
1997-03-31,7.121836412724187,5.903090529859707,18.0,0.74,3.851775958678874,230.0,26.0,18.0
1997-04-30,7.116345600662232,6.028029130751129,21.5,0.9175,3.851775958678874,251.25,23.583333333333332,18.916666666666668
1997-05-31,7.114095932890188,6.124939062329039,25.0,1.095,3.851775958678874,272.5,21.166666666666664,19.833333333333336
1997-06-30,7.11302509015973,6.204120254089891,28.5,1.2725,3.851775958678874,293.75,18.75,20.75
1997-07-31,7.133333333333333,6.271067004944234,32.0,1.45,3.851775958678874,315.0,16.333333333333332,21.666666666666668
1997-08-31,7.115856593925964,6.041393079971211,15.0,0.67,2.4,233.0,27.0,25.0
1997-09-30,7.138697221101882,6.176091548585239,19.0,0.75,4.1,241.0,20.5,20.0
1997-10-31,7.103917244565938,6.105510525392964,20.25,1.0075,2.05,282.5,22.5,17.25
1997-11-30,7.115856593925964,6.021189712683533,21.5,1.2650000000000001,3.851775958678874,324.0,24.5,14.5
1997-12-31,7.09375,5.860048242995,17.375,0.8501875000000001,2.1437500000000003,294.3125,25.1875,31.9375
1998-01-31,7.116345600662232,5.601007588878967,13.25,0.43537500000000007,4.2875000000000005,264.625,25.875,49.375
1998-02-28,7.114095932890188,5.593148943481935,12.375,0.6565000000000001,3.225,266.0,27.25,49.75
1998-03-31,7.121836412724187,4.732401802238908,22.0,0.52,4.2,268.0,27.0,34.333333333333336
