,ph,coliformes,dbo,fosforo,od,solido,temperatura,turbidez
40,0.8745345265388906,6.267262803317101,1.0791812460476249,0.10021384496002549,0.5881188490422282,2.3641244218181514,1.3685404381730695,1.6048149270484602
41,0.8641719209615739,6.215725928834048,1.2787536009528289,0.28022053810926967,0.26245108973042947,2.496929648073215,1.380211241711606,1.6091368557340087
42,0.8644747551429424,6.278073591194628,1.2450592017555335,0.26257215417575486,0.30965189029607476,2.4771655682222673,1.3765024703944817,1.6111595144126103
43,0.8647773783047261,6.3325839458384685,1.2085291015609798,0.24417610446553745,0.3522219081147365,2.4564589933124603,1.3727617540559967,1.613172796527524
44,0.8650797907408041,6.381009134072602,1.1686417714000719,0.22496622667143126,0.39098914735503887,2.4347155123264006,1.3689885376028577,1.615176788612783
45,0.8653819927444413,6.4245723579972625,1.1247171012465602,0.20486716804501998,0.42657764694738615,2.411825776895639,1.3651822513464864,1.6171715760100185
46,0.8656839846082913,6.4641614511436645,1.0758447803528752,0.1837926002441337,0.4594694180345109,2.387662173897919,1.3613423104868139,1.6191572428902663
47,0.8659857666243975,6.500441275818649,1.020767038966762,0.1616429785245177,0.4900445209272266,2.362074516628235,1.3574681145730463,1.6211338722752795
48,0.8662873390841949,6.533922652493514,0.9576756852777188,0.13830269816628143,0.5186079328404669,2.3348843852783348,1.353559046940166,1.6231015460583558
49,0.8512583487190752,4.81365436546127,0.5440680443502757,0.05595140532914999,0.6532125137753437,2.0472748673841794,1.3324384599156054,1.212187604403958
50,0.8692317197309762,6.219435232877108,1.135662602000073,0.4791672627139949,0.3873898263387293,2.4195427247002796,1.3457003905834422,1.5554751062851173
51,0.8864907251724818,6.569377148277004,1.3180633349627615,0.26576091671761054,0.6151079874431941,2.5917322389518356,1.3579348470004537,1.5553363279952668
52,0.8672710189654482,5.777433202628656,0.7146091386431939,0.1450927682466329,0.24303804868629442,2.207275223699358,1.3391200452721206,1.3541084391474008
53,0.884795363948981,5.9939517134483635,1.1172712956557642,0.30792370361188165,0.30556631351530394,2.4794313371977363,1.3654879848908996,1.6221103603612195
54,0.8912586169041391,5.694241306617742,1.323252100171687,0.41262852054437527,0.4083247801704149,2.4782778319196046,1.3443922736851108,1.5433850448098432
55,0.8976270912904414,3.477265995424853,1.462397997898956,0.49692964807321494,0.4913616938342727,2.4771212547196626,1.3222192947339193,1.4471580313422192
56,0.8919089670894906,5.668813830697873,1.4039779636693548,0.44906679438754354,0.5120614965358852,2.4354196280709752,1.3287192940950103,1.4510184521554574
57,0.8861145497640315,5.968444542148036,1.3364597338485296,0.3952681336981584,0.5318194066574247,2.3892842436583925,1.3351234420807068,1.4548448600085102
58,0.8802417758954804,6.144068369457443,1.2564772062416767,0.33385014510254507,0.5507174234692828,2.3376588910261424,1.34143452457814,1.4586378490256493
59,0.8742884972057766,6.268773201395599,1.1583624920952498,0.2622928479790328,0.5688272833856719,2.279058262124147,1.3476552077558832,1.462397997898956
60,0.8682524758394259,6.365542811108408,1.0314084642516241,0.1765735405954193,0.5862121042320871,2.2112985672830483,1.353788044826781,1.4661258704181992
61,0.8933540613346945,6.420509574785674,0.5228787452803376,0.05050864615167617,0.48192013760143115,1.9173304261065538,1.2937307569224819,1.1049421081920463
62,0.8597385661971468,5.959643313346632,1.3067823245530725,0.25871707959741136,0.5569454238778984,2.2385478876813276,1.3528254412219736,1.7032913781186614
63,0.8777551677965714,6.003590902720909,1.2304489213782739,0.1957151994517346,0.4560622244549515,2.1968207439144254,1.3317646126401497,1.4285667129921897
64,0.8820816062674268,5.726999542237652,1.3638208255234368,0.41883508273557235,0.3538948691987137,2.416455583136252,1.3638208255234368,1.6700395863963435
65,0.8715729355458788,6.1072281214207,1.3263358609287514,0.10380372095595687,0.5563025007672873,2.3230457354817013,1.3502480183341627,1.8469553250198238
66,0.8930215923314396,6.556302621404627,1.4682117907957064,0.4265112613645752,0.18374422328420673,2.4480926044213067,1.3222192947339193,1.847983728251745
67,0.8471612005780302,6.213126671657251,0.8653014261025438,0.10209052551183669,0.675167089663394,2.12057393120585,1.3564068715920015,1.0492180226701817
68,0.8613352388849425,6.2131297290691485,0.8553172051959428,0.08591462870659322,0.6728672017718137,2.0971994461956456,1.2632414347745813,1.0417215715669024
69,0.8750612633917001,6.213132786459522,0.8450980400142568,0.06911285138712082,0.6705550695214363,2.0724949847994227,1.2710667722865379,1.0340934464167255
70,0.8883667301712372,6.213135843828373,0.8346326063360919,0.05163480398711938,0.6682305618387985,2.046300019652969,1.2787536009528289,1.026328938722349
71,0.9012766462284751,6.2131389011757,0.8239087409443188,0.03342375548694973,0.6658935455344326,2.018423082826786,1.2863067388432747,1.018423082826786
72,0.8756399370041683,6.098873596888143,1.1583624920952498,0.08439751914114932,0.6106601630898799,2.255995726722402,1.3560258571931227,1.1878026387184195
73,0.8900384193613529,6.049973751745208,1.2714747521022651,0.1844672788219631,0.5433490676940914,2.28413378034105,1.33824674016807,1.3974826158104825
74,0.8700693178342009,6.362143301677991,1.6349089029428938,0.24674470972384138,0.4651703266181908,2.339593390803342,1.369745808033441,1.5250448070368452
75,0.8855496750060046,6.412896764835505,1.3424226808222062,0.2521448045274672,0.5322233916639686,2.387241476386167,1.3473300153169503,1.6435349214408699
76,0.8994557023368495,5.942016862906732,1.0731070983354316,0.1543225142935096,0.4226992477074338,2.2863067388432747,1.3921104650113139,1.641143471369817
77,0.9012766462284751,6.36172802484124,1.7609248484091329,0.2773035345575962,0.10494210819204633,2.6503075231319366,1.3679767852945943,1.420505836570779
78,0.9012766462284751,6.36172802484124,1.4573771965239053,0.251232527301566,0.25446751046707633,2.5193904174345163,1.414973347970818,1.8303747831935504
79,0.8822398480188234,6.361755875430053,0.9542425094393249,0.0881360887005513,0.45101845215545733,2.2993983300681498,1.4065401804339552,1.6520044615863756
80,0.8864907251724818,6.362143301677991,1.3222192947339193,0.3222192947339193,0.2304489213782739,2.3636119798921444,1.4065401804339552,1.3979400086720377
81,0.8829512232506107,6.362143301677991,1.3521825181113625,0.39199307225971286,0.14690286992819898,2.3196264841556395,1.3979400086720377,1.5468510017813941
82,0.8793826371743426,6.423246037821487,1.380211241711606,0.4520932490177314,0.04336227802112949,2.2706788361447066,1.3891660843645326,1.6575338875579861
83,0.8838979145942023,6.178581540194228,1.1856365769619117,0.30377185396741646,0.07402365403665949,2.1046577910087962,1.3307518772836697,1.4341695527583322
84,0.8883667301712372,5.564962592833681,0.8239087409443188,0.07676177192421194,0.1026623418971477,1.8325089127062364,1.2632414347745813,0.9493900066449127
85,0.8836614351536176,6.275282746226539,0.7269987279362623,0.03509605051396145,0.6499835436451452,2.2013971243204513,1.3424226808222062,1.0718820073061253
86,0.9024863809435578,5.302064554781389,1.4131134115866941,0.320146286111054,0.31656937242347905,2.4538277764478607,1.3446105669703818,1.7728919143211639
87,0.8603380065709937,6.362143301677991,1.1856365769619117,0.34521030836265265,0.6001012556913907,2.520920009643766,1.3324384599156054,1.656577291396114
88,0.8808135922807913,5.970074775727287,1.3617278360175928,0.05050864615167617,0.6901960800285137,1.9030899869919435,1.3862016054007935,1.0128372247051722
89,0.8740950906196796,5.954242991988481,1.44973545423003,0.22444673033626497,0.0773679052841565,2.510768355278083,1.3187587626244128,1.5554751062851173
90,0.8750612633917001,6.182600944112634,1.403692337561129,0.29446622616159296,0.07918124604762482,2.4899584794248346,1.3741370939994129,1.486666572625893
91,0.876025291494317,6.6566889390869814,1.3612030087852593,0.2613620114665694,0.1792963989308926,2.4349678884278125,1.3669415178629893,1.4545484566066356
92,0.8769871844277385,6.609843070318701,1.3141014045117398,0.22552465216514062,0.26060133860837303,2.371990911464915,1.3596247109298285,1.419863999364688
93,0.8779469516291882,6.55732622822077,1.2612628687924936,0.1864618958945105,0.32905871926422464,2.298307137328508,1.3521825181113625,1.382167187600358
94,0.8789046024734604,6.49757383459379,1.2010935280257369,0.14353522509995842,0.3881801713828813,2.2095150145426308,1.3446105669703818,1.3408845758128662
95,0.8798601462734688,6.428268626854138,1.131226460447347,0.09589547512858536,0.4402091713868914,2.0977777345392834,1.3369042522925607,1.2952615814962012
96,0.8808135922807914,6.345763930075123,1.0479235523171828,0.04237859813987616,0.4866665726258928,1.9469432706978254,1.3290587192642247,1.2442771208018428
97,0.8849211734753253,6.227506440570185,1.2943437344157793,0.11851272903629863,0.41001358548657857,2.210035974484,1.3346770962224017,1.4421748022692191
98,0.8889902686586846,6.064477007913651,1.450591207180613,0.1832698436828046,0.3168685763498181,2.372707484726674,1.3402237167222681,1.5776194396564844
99,0.8653014261025438,6.261372321005493,0.8750612633917001,0.23320770332296709,0.5273720828276118,2.3664229572259727,1.3771847870814182,1.693140460675295
100,0.876025291494317,6.362143301677991,1.6038657921912247,0.293178336476699,0.09429639740536971,2.4705574852172743,1.3391200452721206,1.7441625447730238
101,0.8450980400142568,6.000019253295253,0.6020599913279624,0.0638335542064702,0.7132104434506291,1.9882615967287558,1.3979400086720377,1.1049421081920463
102,0.8957907482504441,5.778182916535135,1.0851716097368123,0.1427543537803805,0.5013331786455661,2.305351369446624,1.348953547981164,1.5869621812439336
103,0.8891460134987625,6.1727532470663835,1.066532978754233,0.13480552584945663,0.5114599959646561,2.279134394034571,1.346570284678792,1.5312375752845004
104,0.882398032133449,6.376026709086733,1.0470584235810931,0.12670849494015832,0.5213560483168439,2.251232527301566,1.3441738706219697,1.4672956102507602
105,0.8755435449314382,6.513944079005348,1.0266694283375186,0.11845762950794468,0.5310316189267458,2.2214142378423385,1.3417641598743475,1.3922864946625395
106,0.8685791358637798,6.618459088359476,1.0052758675336733,0.11004697079291072,0.5404963186200111,2.1893967258352185,1.339341004056792,1.3015604759143735
107,0.8615012218725937,6.182600944112634,0.9827735980254894,0.10147020696823386,0.5497591431974058,2.1548295715395547,1.3369042522925607,1.186736654037646
108,0.8543060418010806,6.362143301677991,0.9590413923210935,0.09272064468409917,0.5588285248170117,2.1172712956557644,1.334453751150931,1.0301947853567512
109,0.8537995758755733,6.57581979161639,1.214402267448492,0.2849568326149766,0.5012647157334825,2.187520720836463,1.3145693943004555,1.2837157217549195
110,0.8532925186295284,6.204141289706259,1.3741370939994129,0.41774840202559005,0.43488812086731593,2.2479732663618064,1.2937307569224819,1.4427409988358757
111,0.8800987040833141,6.176807543469578,1.4661258704181992,0.24873935313992754,0.4823971222533358,2.6352323462394964,1.344883279369863,1.576916955965207
112,0.8731267636145004,6.362143301677991,1.3771847870814182,0.31140063250281036,0.5707763687947482,2.3401134757058357,1.3617278360175928,1.3082085802911045
113,0.8723505444947233,6.362143301677991,1.4533183400470377,0.3626081204867255,0.5115625327333778,2.3674801649066843,1.3579348470004537,1.3176455432211585
114,0.8715729355458788,6.362143301677991,1.518075036877517,0.4084095784684297,0.44298119152673415,2.3932241163612975,1.354108439147401,1.3268818000099503
115,0.8707939317820288,6.362143301677991,1.574417135795665,0.4498382336606134,0.36150118846165996,2.4175270490738545,1.3502480183341627,1.3359257104404454
116,0.8700135281903574,6.362143301677991,1.6242820958356683,0.4876567673027137,0.26112006356890066,2.4405417696077123,1.3463529744506386,1.3447851226326606
117,0.8692317197309762,6.362143301677991,1.6690067809585756,0.5224442335063199,0.13033376849500614,2.462397997898956,1.3424226808222062,1.3534674139654819
118,0.8789046024734604,6.362143301677991,1.520701826026063,0.3976503824646358,0.3664229572259727,2.45484486000851,1.3741370939994129,1.3999620019309882
119,0.8883667301712372,6.362143301677991,1.2937307569224819,0.22184874961635634,0.5185139398778874,2.4471580313422194,1.403692337561129,1.4419568376564116
120,0.875704186502311,6.362143301677991,1.1760912590556813,0.19420589408405897,0.605484617978236,2.344064627889183,1.3792047650574255,1.3394514413064407
121,0.8626613299363355,6.489825640895772,1.0142404391146103,0.16468324338645182,0.6779109740713078,2.2086204838826013,1.353253528473888,1.2050238216541693
122,0.849214606209089,5.801802830494761,0.7533276666586115,0.133006358356333,0.48164100504786855,2.010723865391773,1.3256524705723132,1.0093092241347714
123,0.8481891169913988,6.060753099237232,0.8750612633917001,0.12029966881473106,0.644356515484432,1.948983173376845,1.3473300153169503,0.9945371042984978
124,0.8471612005780302,6.221860214839339,0.9700367766225568,0.10720996964786837,0.5215739035919933,1.8769871844277384,1.3679767852945943,0.9792447784093805
125,0.8659589500463154,6.433690463097857,1.4295728565411063,0.17399516132986237,0.6457905756455713,2.2833012287035497,1.3564068715920015,1.333783025949038
126,0.8715080719087029,6.390449772965431,1.3543219041219139,0.2316536225166446,0.489870627804852,2.376576957056512,1.302234696802352,1.6762362167633116
127,0.8769871844277385,6.342422878228744,1.2632414347745813,0.282546589969968,0.24427712080184286,2.4533183400470375,1.3424226808222062,1.519681416350328
128,0.8836614351536176,6.414973515007125,1.4771212547196624,0.3528254412219734,0.17391433980140666,2.5422027824340283,1.3648635498704513,1.7377225933280354
129,0.8902346663063565,6.477121399484465,1.6197887582883939,0.4132997640812518,0.08990511143939793,2.615950051656401,1.3862016054007935,1.5563025007672873
130,0.8769871844277384,6.362143301677991,1.5740312677277188,0.27837247369545676,0.09950799372796502,2.5516532717804257,1.3187587626244128,1.5254855585504665
131,0.8750612633917001,6.301044218575365,1.2130748253088512,0.30874222092581194,0.4437322414015968,2.2806542362922633,1.4093694704528195,1.7082792284707902
132,0.8553172051959429,6.221886705295436,0.7781512503836436,0.05690485133647255,0.48164100504786855,2.12057393120585,1.420505836570779,1.2937307569224819
133,0.8702087605972879,6.362143301677991,1.3862016054007935,0.3640817414110702,0.15381486434452904,2.6893088591236203,1.355387657986574,1.5554751062851173
134,0.8925583448401535,6.182600944112634,1.630088714928206,0.47310943110256154,0.12139568070722337,2.61857102812013,1.3679767852945943,1.7757317762602307
135,0.9138138523837167,6.659599407537716,1.7853298350107671,0.47310943110256154,0.08635983067474821,2.534026106056135,1.380211241711606,1.4913616938342726
136,0.893484346218486,6.612783962645206,1.6957005197711714,0.47074115808188677,0.1947917577219246,2.634351296416004,1.3399480616943509,1.519681416350328
137,0.8711836083284983,6.041393079971211,1.7160033436347992,0.36455099535397195,0.49692964807321494,2.6155993899644367,1.3862016054007935,1.70472233322511
138,0.8808135922807913,6.221961912013921,0.7533276666586115,0.11947584090679779,0.6627578316815741,1.9155756985400032,1.2632414347745813,0.9411800366000831
139,0.8769871844277385,6.221869160977342,0.6690067809585756,0.21040770649497195,0.5603052432209612,1.9837765880368854,1.2863067388432747,1.0360963453482765
140,0.8731267636145004,6.301058929569988,0.7337321105952308,0.1724569744005872,0.5984257066728683,1.9800033715837464,1.3290587192642247,1.0407341642103662
141,0.8692317197309762,6.368011806630365,0.7900504736833514,0.13086960382751237,0.6334684555795866,1.9761970853273751,1.3679767852945943,1.0453229787866574
142,0.8532925186295284,5.97009912442617,0.8450980400142568,0.18089014193744996,0.6056641155967877,1.8239087409443189,1.3679767852945943,1.187520720836463
143,0.86307490437184,6.623259708170343,1.2461291256634364,0.2929940400674392,0.5217916496391234,2.1346020532876793,1.3640817414110702,1.3922571613416743
144,0.8726417892682871,6.362143301677991,1.4510184521554574,0.3820170425748684,0.4177484020255901,2.3138672203691533,1.3601514477826377,1.5308397786165204
145,0.8820024637648107,6.362143301677991,1.589670402034894,0.4558595672035357,0.2806542362922631,2.440384254832884,1.3561852605650364,1.6357350019459602
146,0.8911656301824684,6.362143301677991,1.6946051989335686,0.5189523997656129,0.07918124604762482,2.538238500689552,1.3521825181113625,1.7201593034059568
147,0.8750612633917001,6.522880439025514,1.4573771965239053,0.2652110276374859,0.6265969667809729,2.383815365980431,1.358569316772763,1.4071075149129415
148,0.8994557023368495,6.113943686379387,1.6532125137753437,0.4082399653118495,0.4804868850677715,2.470802365112064,1.3979400086720377,1.66149717917983
149,0.8911656301824685,6.685747499308731,1.5196092607154903,0.33665982345442,0.449478399187365,2.4024046903199974,1.3664229572259727,1.585742647390457
150,0.8827142276202256,6.362143301677991,1.3256524705723132,0.25090769970085597,0.6655809910179531,2.321184027302314,1.3324384599156054,1.4939225371163662
151,0.8692317197309762,6.544074372595192,1.0142404391146103,0.056904851336472634,0.6812412373755873,2.012837224705172,1.355387657986574,1.0320812676114406
152,0.849214606209089,6.060722386739328,1.0142404391146103,0.06744284277638066,0.5835765856339492,2.0225658278987413,1.3010299956639813,1.1692824715034071
153,0.9030899869919435,6.362143301677991,1.5984257066728682,0.4477263782558747,0.4804868850677715,2.655138434811382,1.335792101923193,1.3979400086720377
154,0.8920946026904804,6.397941398412156,0.6020599913279624,0.06520612805431189,0.5759571887637573,2.444801061525613,1.355387657986574,0.9493900066449127
155,0.8711836083284983,6.362143301677991,0.9700367766225568,0.04349326715857349,0.5051499783199059,1.9208187539523751,1.3679767852945943,1.0334237554869496
156,0.882398032133449,6.362143301677991,1.251232527301566,0.26545987322870174,0.428674625648206,2.210407706494972,1.358569316772763,1.2692534315230697
157,0.8933301497027873,6.594762261573143,1.420505836570779,0.4116384090265566,0.3357921019231931,2.3826173114774845,1.348953547981164,1.4212382051792476
158,0.9039938259901881,6.217484207422603,1.5419950357274104,0.5208109315364732,0.21748394421390624,2.5056021329488827,1.3391200452721206,1.5336026106721106
159,0.8716702128409216,6.317023124184154,1.3374592612906562,0.3390371567363402,0.4925275857610628,2.3138672203691533,1.313515707212041,1.3381243371969007
160,0.8927750565456456,6.3979481733315495,0.9378520932511556,0.020499395061625295,0.6595993124367443,1.9622114391106003,1.2863067388432747,0.9731278535996987
161,0.8896129131838363,6.58733684682478,1.568201724066995,0.3550682063488507,0.24715461488112658,2.5109915855486893,1.3575113516164294,1.5328958660378615
162,0.8927750565456456,6.3979427012894785,0.9208187539523751,0.0869527242574843,0.47467184658738903,2.194976603216055,1.3862016054007935,0.9461246192171453
163,0.8653014261025438,6.060726162983225,0.9700367766225568,0.028706779135173797,0.4913616938342727,1.9225524667613758,1.2787536009528289,1.2496059543069098
164,0.8672710189654482,6.564271825251549,1.3046341199328064,0.329736774799155,0.3101620652044531,2.3103392197987525,1.3256524705723132,1.3085644135612389
165,0.8618329976579449,6.397219938101315,1.1784973288215597,0.2250938044295034,0.5102656672485647,2.205925783519187,1.3391200452721206,1.2163858539148542
166,0.856326019777088,6.122231201222908,1.0,0.0869527242574843,0.6467303862474234,2.0681858617461617,1.3521825181113625,1.0992200954861304
167,0.8789046024734604,6.258283735911977,1.4313637641589874,0.18492791025818348,0.44973545423002986,2.3324384599156054,1.3324384599156054,1.1770552871582982
168,0.9003671286564703,6.36172802484124,1.6434526764861874,0.26481782300953643,0.07918124604762482,2.4955443375464483,1.3117538610557542,1.2430380486862944
169,0.8985007979720488,6.428138764240047,1.6421046325215862,0.3551117817747542,0.39093510710337914,2.4306320125420564,1.3301369469410695,1.4028863791186217
170,0.8966264123179852,6.48572823889061,1.6407523912156068,0.4298256591496474,0.5705429398818975,2.354283100111711,1.3477733992063075,1.5194700095692397
171,0.8960416163513275,6.523750671039193,1.6293684064173135,0.3694267106851023,0.4538277764478606,2.413587606201473,1.3470834951979946,1.5313885909125542
172,0.8954560318701739,6.558710570042752,1.6176779668579095,0.2992496924024803,0.29373075692248174,2.4657582724378093,1.3463924934899218,1.5429888018656785
173,0.8948696567452525,6.591064718384044,1.6056641155967877,0.2155053782318184,0.03742649794062367,2.5123285629470296,1.3457003905834422,1.5542872095319618
174,0.9030899869919435,6.454847831486905,1.591064607026499,0.515873843711679,0.4953130222377027,2.503790683057181,1.3010299956639813,1.255272505103306
175,0.8702087605972879,6.255281673445592,1.1760912590556813,0.04270673905605628,0.7132104434506291,2.263636068588108,1.3290587192642247,1.538028848509809
176,0.9048957878552061,6.6020980989968,1.2041199826559248,0.0904931880111821,0.5670263661590604,2.01424043911461,1.3290587192642247,0.9882615967287558
177,0.8965787033778183,6.511908432409697,1.2041199826559248,0.12933688834250873,0.5890182381510369,2.0922526548953835,1.347097585832193,1.2503038031157183
178,0.8880992250923126,6.397944221308081,1.2041199826559248,0.16498980698426763,0.6099499511868729,2.1583624920952498,1.364416974528374,1.4125805348549276
179,0.8894795644856175,6.516871986891205,1.394062353608836,0.270863610858991,0.5974392130832329,2.3381243371969007,1.3682721232739483,1.489969633914604
180,0.8908555305749319,6.610135073285229,1.5257644335178258,0.3559195557651283,0.5845573605256749,2.464886798302651,1.3720933514894267,1.5556317755653943
181,0.8928672313979138,6.58780957719901,1.506655333317223,0.34800722500025444,0.6623800200162476,2.4423490952310862,1.3494933796005812,1.4553102284521366
182,0.8948696567452525,6.564273917754382,1.486666572625893,0.3399480616943509,0.47467184658738903,2.4185774722396434,1.3256524705723132,1.3246253644997976
183,0.9026373611230388,6.355391234514639,1.5835765856339492,0.3114889665785555,0.6671025741037824,2.458511948319766,1.3117538610557542,1.1981987286196298
184,0.9102685716190669,5.937860277954651,1.662757831681574,0.28103336724772754,0.5957717020009405,2.495081583659402,1.2973957110088872,1.0191162904470727
185,0.9071425310031405,6.26717704945596,1.48311161840885,0.28630673884327484,0.5359267413955693,2.424200817426108,1.3222192947339193,1.1142216570147927
186,0.9039938259901881,6.452302116103638,1.1712387562612692,0.291516846527952,0.4664969037444008,2.3394514413064407,1.3457003905834422,1.1921956258464497
187,0.8920946026904804,6.467362848625872,1.4121804477866478,0.3479801568783408,0.6074550232146685,2.2620553771910674,1.3391200452721206,1.3941597181383105
188,0.8846065812979305,6.362143301677991,1.2471546148811266,0.16036847479284821,0.6197887582883939,2.0556331242728354,1.335792101923193,0.8217318216900442
189,0.8894884556727671,6.362143301677991,1.432434774521513,0.23838069057362146,0.550635949970891,2.1899579507445543,1.335792101923193,0.9959275503688753
190,0.8943160626844385,6.182600944112634,1.5618960672777495,0.3044905277734877,0.46834733041215726,2.2924037654513882,1.335792101923193,1.1199154102579911
191,0.8990905955630104,6.643452933114669,1.66149717917983,0.36185370023580565,0.36673416790349866,2.3752367289481646,1.335792101923193,1.2162538963055227
192,0.9038132086110395,6.56820193534534,1.7424632714945922,0.4125165456870054,0.23384186427561332,2.4447732162094398,1.335792101923193,1.2950537061049519
