,tecnica,parametro,mape_treino,rmse_treino,std_rmse_treino,r_quad_treino,mape_teste,rmse_teste,std_rmse_teste,r_quad_teste
0,RL (Univar.),ph,3.5100000000000002,0.030000000000000013,1.3877787807814457e-17,0.12200000000000001,3.0393333333333326,0.030000000000000013,1.3877787807814457e-17,0.0006666666666666666
1,RL (Univar.),coliformes,71.70733333333332,1.758,0.12453647390757991,0.36333333333333334,91.56599999999999,1.9386666666666668,0.20205169855482255,0.10800000000000001
2,RL (Univar.),dbo,20.10466666666667,0.2313333333333333,0.0033993463423951835,0.5760000000000001,21.838000000000005,0.2693333333333333,0.004422166387140537,0.25133333333333335
3,RL (Univar.),fosforo,87.702,2.103333333333334,0.004714045207910216,0.3086666666666666,86.63066666666668,2.116,0.008000000000000021,0.03933333333333333
4,RL (Univar.),od,34.005333333333326,0.26266666666666666,0.004422166387140537,0.08066666666666668,32.09866666666667,0.25,0.0,0.006666666666666666
5,RL (Univar.),solido,3.51,0.10600000000000004,0.004898979485566353,0.2946666666666667,3.5933333333333333,0.11000000000000004,4.163336342344337e-17,0.03933333333333333
6,RL (Univar.),temperatura,2.5693333333333337,0.04,0.0,0.14666666666666664,3.2293333333333334,0.05000000000000002,1.3877787807814457e-17,0.09733333333333333
7,RL (Univar.),turbidez,11.880666666666666,0.21866666666666673,0.0033993463423951926,0.09200000000000003,14.077333333333334,0.25,0.0,0.11200000000000004
