,parametro,mape_treino,rmse_treino,std_rmse_treino,r_quad_treino,mape_teste,rmse_teste,std_rmse_teste,r_quad_teste
0,ph,1.425195555555556,0.015841111111111108,0.000637235541854399,0.4086666666666667,2.0333122222222224,0.021771111111111113,0.0003673965798882463,0.12866666666666668
1,coliformes,8.957312222222223,0.6375677777777777,0.007396043653764841,0.025222222222222222,56.027104444444454,1.6297366666666662,0.018227047667317576,0.0061111111111111106
2,dbo,18.922905555555555,0.25733555555555554,0.004850929146075709,0.2506666666666667,12.128084444444443,0.2142777777777778,0.0034066692034490833,0.05411111111111111
3,fosforo,74.43905333333332,0.1165,0.0019798709273305894,0.17333333333333334,68.6007711111111,0.10525888888888889,0.001149716014318425,0.10355555555555557
4,od,88.70473666666666,0.16694444444444442,0.0036520956270524687,0.08755555555555557,41.70341888888889,0.12841333333333332,0.00208243269421269,0.11066666666666668
5,solido,5.750898888888888,0.1760288888888889,0.0024084378421512405,0.21744444444444444,3.9773577777777773,0.11802222222222222,0.004550236732411582,0.055555555555555566
6,turbidez,14.024893333333333,0.22231888888888887,0.0018577053414905445,0.15055555555555555,11.845762222222223,0.21408,0.005450603772196391,0.005888888888888889
