,tecnica,parametro,mape_treino,rmse_treino,std_rmse_treino,r_quad_treino,mape_teste,rmse_teste,std_rmse_teste,r_quad_teste
0,RF (Univar.),ph,3.5913333333333335,0.030000000000000013,1.3877787807814457e-17,0.09733333333333336,3.1900000000000004,0.030000000000000013,1.3877787807814457e-17,0.0026666666666666666
1,RF (Univar.),coliformes,70.69066666666667,1.743333333333333,0.18926759422104517,0.27066666666666667,88.962,1.858,0.2339287640857076,0.07666666666666667
2,RF (Univar.),dbo,20.15533333333333,0.23666666666666666,0.01011050059206873,0.518,21.85,0.2713333333333333,0.01783878421367954,0.2146666666666667
3,RF (Univar.),fosforo,87.63866666666668,2.101333333333334,0.0033993463423951163,0.19733333333333333,87.16333333333334,2.13,0.005163977794943227,0.002
4,RF (Univar.),od,35.14,0.27800000000000014,0.007483314773547879,0.05000000000000002,35.07533333333333,0.2686666666666666,0.007180219742846012,0.0013333333333333333
5,RF (Univar.),solido,3.631333333333333,0.11600000000000005,0.010832051206181281,0.1753333333333333,3.9446666666666657,0.126,0.006110100926607791,0.028666666666666677
6,RF (Univar.),temperatura,2.595333333333334,0.042,0.004000000000000001,0.12933333333333333,3.3273333333333333,0.05466666666666668,0.004988876515698586,0.052
7,RF (Univar.),turbidez,12.344000000000001,0.2213333333333334,0.00805536398239638,0.08533333333333333,14.551333333333334,0.25999999999999995,0.009660917830792955,0.06400000000000002
