,parametro,mape_treino,rmse_treino,std_rmse_treino,r_quad_treino,mape_teste,rmse_teste,std_rmse_teste,r_quad_teste
0,ph,1.4111088888888892,0.015808888888888886,0.0003747525932836748,0.3872422222222222,1.972,0.021201111111111115,0.0005025662538473639,0.11314777777777778
1,coliformes,8.361253333333334,0.6008544444444444,0.0044750314158494425,0.12667555555555557,52.88521777777778,1.5485022222222218,0.010611797883534514,0.008638888888888889
2,dbo,19.43042777777778,0.2627955555555556,0.00870836223635112,0.2552277777777778,11.722967777777777,0.20922000000000002,0.0028633908932256193,0.05709444444444445
3,fosforo,73.66007333333332,0.11605888888888888,0.002872190199692542,0.14884777777777777,67.91891333333332,0.10578444444444444,0.0013139630000240114,0.08525000000000002
4,od,86.86988333333333,0.16509666666666664,0.004496728028573997,0.10130222222222221,41.55481777777778,0.1286722222222222,0.0031272498074225987,0.09149222222222224
5,solido,5.53504111111111,0.17304444444444442,0.005232436818703921,0.23525555555555558,3.776306666666667,0.1124288888888889,0.0025561071868404265,0.11594888888888888
6,temperatura,1.633607777777778,0.029115555555555558,0.0005898985056037859,0.16667333333333334,1.9067177777777782,0.03183,0.0005320888257786645,0.1225122222222222
7,turbidez,13.312662222222224,0.21330222222222223,0.004935344434926304,0.20121444444444445,11.325186666666665,0.2090533333333333,0.00465863276716026,0.011008888888888891
