,parametro,mape_treino,rmse_treino,std_rmse_treino,r_quad_treino,mape_teste,rmse_teste,std_rmse_teste,r_quad_teste
0,ph,0.4380200000000001,0.005206666666666666,0.0010914618128404169,0.9213666666666666,2.4865866666666667,0.025160000000000002,0.00032207659544483094,0.15213333333333331
1,coliformes,2.8859000000000004,0.21580666666666662,0.007405895549417969,0.9101599999999999,48.82480000000001,1.4457666666666666,0.036208648445119056,0.008926666666666668
2,dbo,6.437053333333334,0.09456666666666666,0.011275676870542576,0.9213999999999998,13.938986666666667,0.24986666666666668,0.015140703051341072,0.08510000000000001
3,fosforo,24.940433333333335,0.04461999999999999,0.0028561512564988564,0.9213133333333333,64.63472666666668,0.10697999999999999,0.005152371622207905,0.11612666666666666
4,od,29.903673333333337,0.06421333333333333,0.006147180021946828,0.92118,37.219966666666664,0.12662,0.00974030800334363,0.1308266666666667
5,solido,1.7971066666666664,0.05770666666666666,0.004262935868884523,0.92566,5.540873333333335,0.1660466666666667,0.0035158435055553227,0.20027999999999999
6,temperatura,0.6329133333333333,0.011426666666666665,0.0023797665618477976,0.9132399999999999,1.9890933333333334,0.03424666666666667,0.0016716724825422266,0.09095333333333334
7,turbidez,4.340646666666667,0.07597333333333332,0.004925507306077439,0.9274133333333333,12.408473333333335,0.23412666666666665,0.006674775069035822,0.016413333333333335
