,parametro,mape_treino,rmse_treino,std_rmse_treino,r_quad_treino,mape_teste,rmse_teste,std_rmse_teste,r_quad_teste
0,ph,1.9793466666666668,0.010953333333333334,0.000757070376884181,0.5913333333333333,2.4191266666666666,0.02421333333333333,0.0011876400502209789,0.14733333333333337
1,coliformes,10.50934,0.48984,0.0368451498391127,0.34933333333333333,51.692413333333334,1.5332733333333333,0.034773792174886846,0.004
2,dbo,25.165619999999997,0.2094533333333333,0.012291453218485692,0.46799999999999997,17.202186666666663,0.2850333333333334,0.03408232516846362,0.04333333333333334
3,fosforo,87.94282,0.09718666666666667,0.005722804285390939,0.388,80.12441333333335,0.1330666666666667,0.02020678653874045,0.017333333333333333
4,od,92.0218,0.14122666666666667,0.007522363694714282,0.308,51.15437999999998,0.16904,0.024632466380774785,0.03666666666666667
5,solido,7.6475,0.1281466666666667,0.008715340243246708,0.5073333333333333,6.309780000000002,0.17204666666666668,0.021553866371385795,0.11733333333333336
6,temperatura,2.1381266666666665,0.02560666666666667,0.0017879100151356115,0.34266666666666673,2.6012733333333333,0.03802666666666667,0.004270904145754412,0.08200000000000002
7,turbidez,17.03384,0.16994666666666666,0.011653661322615402,0.45,14.936206666666665,0.28131333333333336,0.043024673024776014,0.004666666666666667
