,parametro,mape_treino,rmse_treino,std_rmse_treino,r_quad_treino,mape_teste,rmse_teste,std_rmse_teste,r_quad_teste
0,ph,1.4516666666666669,0.019444444444444445,0.0009938079899999065,0.4441111111111111,2.0242222222222224,0.02,0.0,0.15000000000000002
1,coliformes,8.747777777777777,0.6266666666666668,0.012866839377079211,0.14555555555555558,55.497666666666674,1.6152222222222223,0.022834887754605463,0.006
2,dbo,19.534,0.26366666666666666,0.008781293248213,0.24499999999999997,11.944444444444446,0.21022222222222223,0.004030746032714906,0.05633333333333334
3,fosforo,73.64033333333333,0.11444444444444443,0.0028327886186626555,0.16166666666666665,67.09200000000001,0.10333333333333332,0.00235702260395516,0.11688888888888888
4,od,89.05877777777779,0.16655555555555554,0.002685121327465458,0.08144444444444444,41.55911111111111,0.12666666666666668,0.002788866755113586,0.117
5,solido,5.769444444444445,0.17799999999999996,0.004682512779045656,0.22644444444444448,4.028444444444444,0.11855555555555557,0.003541639433446495,0.1118888888888889
6,temperatura,1.7317777777777776,0.030000000000000013,1.3877787807814457e-17,0.14044444444444443,2.007,0.030000000000000013,1.3877787807814457e-17,0.08455555555555555
7,turbidez,13.870555555555557,0.21977777777777785,0.0008314794192830967,0.18344444444444447,11.838222222222221,0.21411111111111109,0.005335647646019104,0.0025555555555555553
