,parametro,mape_treino,rmse_treino,std_rmse_treino,r_quad_treino,mape_teste,rmse_teste,std_rmse_teste,r_quad_teste
0,ph,1.0486666666666666,0.01,0.0,0.49133333333333323,2.3826666666666663,0.02,0.0,0.2026666666666667
1,coliformes,7.518000000000001,0.5440000000000002,0.014047538337136983,0.21133333333333332,49.041333333333334,1.4473333333333336,0.01842703328144702,0.004666666666666667
2,dbo,16.28,0.23,0.0,0.3526666666666667,13.521333333333335,0.24333333333333335,0.004714045207910321,0.09666666666666669
3,fosforo,66.33266666666665,0.11000000000000004,4.163336342344337e-17,0.20800000000000007,63.94066666666667,0.1006666666666667,0.002494438257849293,0.12266666666666667
4,od,77.91533333333334,0.16,0.0,0.13866666666666666,37.592000000000006,0.12000000000000005,5.551115123125783e-17,0.11933333333333336
5,solido,4.572666666666667,0.14466666666666672,0.004988876515698579,0.37666666666666676,5.225333333333334,0.14999999999999997,2.7755575615628914e-17,0.192
6,temperatura,1.5946666666666667,0.030000000000000013,1.3877787807814457e-17,0.19933333333333333,1.8733333333333333,0.030000000000000013,1.3877787807814457e-17,0.14866666666666667
7,turbidez,11.212,0.18999999999999997,2.7755575615628914e-17,0.30666666666666664,12.270000000000003,0.2340000000000001,0.004898979485566346,0.018
